direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 87
left,left,30.0,0.0,15.0,left,1.0,0.871336786000029,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,0.0,378.051044249,,,,,,,,,378.0388372910001,379.24880285000006,380.05579782100006,380.04270909600007,380.043010739,380.05579782100006,380.05579782100006,380.05579782100006,380.93886473300006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.871336786000029,,,,,,sub-154,1,random_dot,,
right,right,31.0,1.0,15.0,right,1.0,1.023537916000009,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,1.0,380.949489504,,,,,,,,,380.939225815,381.737374712,382.539967499,382.527376689,382.527669435,382.539967499,382.539967499,382.539967499,383.56997013600005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.023537916000009,,,,,,sub-154,1,random_dot,,
right,right,32.0,0.0,16.0,right,1.0,0.8216223509999736,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,1.0,383.580736396,,,,,,,,,383.57029849700007,383.678400464,384.4838131940001,384.472093536,384.472364876,384.4838131940001,384.4838131940001,384.4838131940001,385.3111653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8216223509999736,,,,,,sub-154,1,random_dot,,
left,left,33.0,1.0,16.0,left,1.0,1.268022753000082,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,0.0,385.32195790800006,,,,,,,,,385.311567309,385.6631182880001,386.469792689,386.4594214780001,386.45971992,386.469792689,386.469792689,386.469792689,387.742922422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.268022753000082,,,,,,sub-154,1,random_dot,,
right,right,34.0,0.0,17.0,right,1.0,0.7195232100000339,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,1.0,387.7540972750001,,,,,,,,,387.743502506,387.843381692,388.650242604,388.6389410190001,388.639213144,388.650242604,388.650242604,388.650242604,389.37754899800007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7195232100000339,,,,,,sub-154,1,random_dot,,
left,left,35.0,1.0,17.0,left,1.0,0.7905738550000478,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,0.0,389.389022912,,,,,,,,,389.377898879,389.491273697,390.291637916,390.28098242400006,390.281267671,390.291637916,390.291637916,390.291637916,391.085143965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7905738550000478,,,,,,sub-154,1,random_dot,,
right,right,36.0,0.0,18.0,right,1.0,0.7315001179999854,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,1.0,391.096218258,,,,,,,,,391.08550531,391.18600274900007,392.008240513,391.98596508800006,391.98625293,392.008240513,392.008240513,392.008240513,392.744966094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7315001179999854,,,,,,sub-154,1,random_dot,,
left,left,37.0,1.0,18.0,left,1.0,0.8306857410000248,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,0.0,392.755617773,,,,,,,,,392.745319428,393.54525309100006,394.345553384,394.333458115,394.333906196,394.345553384,394.345553384,394.345553384,395.189726497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8306857410000248,,,,,,sub-154,1,random_dot,,
left,left,38.0,0.0,19.0,left,1.0,0.8621143750000329,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,395.201140879,,,,,,,,,395.190081794,395.99338709000006,396.803175331,396.791525836,396.791788764,396.803175331,396.803175331,396.803175331,397.671241721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8621143750000329,,,,,,sub-154,1,random_dot,,
right,right,39.0,1.0,19.0,right,1.0,1.3273635620000732,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,397.682435206,,,,,,,,,397.6716410590001,398.8721845580001,399.682067414,399.670372662,399.671094443,399.682067414,399.682067414,399.682067414,401.012863232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3273635620000732,,,,,,sub-154,1,random_dot,,
left,left,40.0,0.0,20.0,left,1.0,1.2537591679999878,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,0.0,401.027092624,,,,,,,,,401.013428448,401.812438501,402.616773752,402.6036538750001,402.6039462060001,402.616773752,402.616773752,402.616773752,403.889404881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2537591679999878,,,,,,sub-154,1,random_dot,,
right,right,41.0,1.0,20.0,right,1.0,0.8039231220000147,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,1.0,403.902074892,,,,,,,,,403.889768131,405.092523732,405.894080055,405.882803909,405.88311737900005,405.894080055,405.894080055,405.894080055,406.719351974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8039231220000147,,,,,,sub-154,1,random_dot,,
right,right,42.0,0.0,21.0,right,1.0,4.119987173000027,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,1.0,406.729717872,,,,,,,,,406.719718282,406.8202015940001,407.63129969500005,407.6205051760001,407.620827993,407.63129969500005,407.63129969500005,407.63129969500005,411.771274416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,4.119987173000027,,,,,,sub-154,1,random_dot,,
left,left,43.0,1.0,21.0,left,1.0,1.110710049999966,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,0.0,411.781870671,,,,,,,,,411.77165020000007,411.887095523,412.687400129,412.676952186,412.677256469,412.687400129,412.687400129,412.687400129,413.806711093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.110710049999966,,,,,,sub-154,1,random_dot,,
right,right,44.0,0.0,22.0,right,1.0,1.0388907110000218,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,1.0,413.81949476,,,,,,,,,413.80723195200005,415.017084265,415.823559413,415.81060349100005,415.8109206950001,415.823559413,415.823559413,415.823559413,416.86787435200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.0388907110000218,,,,,,sub-154,1,random_dot,,
left,left,45.0,1.0,22.0,left,1.0,0.8622147019999602,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,0.0,416.878588842,,,,,,,,,416.8682305980001,418.07233390400006,418.878324112,418.86582520600007,418.866213058,418.878324112,418.878324112,418.878324112,419.7485417950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8622147019999602,,,,,,sub-154,1,random_dot,,
right,right,46.0,0.0,23.0,left,0.0,1.0419259870000133,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,1.0,419.75986495100005,,,,,,,,,419.7488880780001,419.850570245,420.662654343,420.6498738,420.65017916400006,420.662654343,420.662654343,420.662654343,421.721901228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0419259870000133,,,,,,sub-154,1,random_dot,,
left,left,47.0,1.0,23.0,left,1.0,0.6876880869999695,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,421.732722833,,,,,,,,,421.7222592090001,422.072784952,422.87287364200006,422.8606002480001,422.860884212,422.87287364200006,422.87287364200006,422.87287364200006,423.574547771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6876880869999695,,,,,,sub-154,1,random_dot,,
right,right,48.0,0.0,24.0,left,0.0,10.176530284000023,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,423.586470585,,,,,,,,,423.574921527,424.3875133300001,425.1932812490001,425.17951807,425.179826422,425.1932812490001,425.1932812490001,425.1932812490001,435.379430342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,10.176530284000023,,430.189730712,,,,sub-154,1,random_dot,,
left,left,49.0,1.0,24.0,left,1.0,1.327011844000026,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,435.390054745,,,,,,,,,435.3799097880001,436.182479959,436.993751559,436.982683411,436.982966893,436.993751559,436.993751559,436.993751559,438.335753266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.327011844000026,,,,,,sub-154,1,random_dot,,
right,right,50.0,0.0,25.0,right,1.0,2.1126908119999825,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,1.0,438.358191876,,,,,,,,,438.3360831680001,438.6945322170001,439.504889404,439.4940614970001,439.49432446700007,439.504889404,439.504889404,439.504889404,441.621413585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,2.1126908119999825,,,,,,sub-154,1,random_dot,,
left,left,51.0,1.0,25.0,left,1.0,0.942812553000067,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,0.0,441.631866198,,,,,,,,,441.621752281,442.8248638430001,443.624199167,443.613478677,443.613765442,443.624199167,443.624199167,443.624199167,444.580572295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.942812553000067,,,,,,sub-154,1,random_dot,,
left,left,52.0,0.0,26.0,left,1.0,1.790515312000025,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,0.0,444.59120809600006,,,,,,,,,444.5809049150001,444.67912288700006,445.481032236,445.4691008210001,445.469364446,445.481032236,445.481032236,445.481032236,447.280435329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.790515312000025,,,,,,sub-154,1,random_dot,,
right,right,53.0,1.0,26.0,right,1.0,1.021604337000099,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,1.0,447.291700398,,,,,,,,,447.280864035,447.38001969999993,448.18039997,448.1695847100001,448.169858401,448.18039997,448.18039997,448.18039997,449.2228351130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.021604337000099,,,,,,sub-154,1,random_dot,,
right,right,54.0,0.0,27.0,left,0.0,4.705741689999968,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,449.232171903,,,,,,,,,449.2231776290001,449.574778431,450.3864079190001,450.374303442,450.374660307,450.3864079190001,450.3864079190001,450.3864079190001,455.105285002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,4.705741689999968,,,,,,sub-154,1,random_dot,,
left,left,55.0,1.0,27.0,left,1.0,1.8893137079999176,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,455.117898895,,,,,,,,,455.10581467300005,455.9123028620001,456.7233497200001,456.71158912499993,456.712068944,456.7233497200001,456.7233497200001,456.7233497200001,458.6288421210001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.8893137079999176,,,,,,sub-154,1,random_dot,,
right,right,56.0,0.0,28.0,right,1.0,0.8079450390000602,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,458.638981834,,,,,,,,,458.629174651,459.833007002,460.653698384,460.64125023200006,460.64153614200006,460.653698384,460.653698384,460.653698384,461.470866389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8079450390000602,,,,,,sub-154,1,random_dot,,
left,left,57.0,1.0,28.0,left,1.0,0.7486603059999197,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,461.480987818,,,,,,,,,461.4712085120001,461.81972321900014,462.630820857,462.61997507500007,462.62027969100006,462.630820857,462.630820857,462.630820857,463.399135385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7486603059999197,,,,,,sub-154,1,random_dot,,
left,left,58.0,0.0,29.0,left,1.0,1.2332670450000478,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,463.4081353350001,,,,,,,,,463.399467935,464.1960362620001,464.999296507,464.987482183,464.987787362,464.999296507,464.999296507,464.999296507,466.24185335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.2332670450000478,,,,,,sub-154,1,random_dot,,
right,right,59.0,1.0,29.0,right,1.0,3.674559173000034,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,466.252374669,,,,,,,,,466.242187258,467.05093808,467.8625553160001,467.85043344200005,467.850749865,467.8625553160001,467.8625553160001,467.8625553160001,471.5442503610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,3.674559173000034,,,,,,sub-154,1,random_dot,,
,,1.0,1.0,0.0,,,,,accuracy,space,3.2654840739999145,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-154,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.5490438620001,471.5620160530001,476.546806796,sub-154,1,random_dot,,
