direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 86
right,right,23.0,1.0,11.0,right,1.0,0.6201621000072919,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,11.0,1.0,23.0,1.0,251.49854460003556,,,,,,,,,251.48283150000495,251.58268500003032,252.3832748000277,252.36702050000892,252.3673304000404,252.3832748000277,252.3832748000277,252.3832748000277,253.0187568000401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6201621000072919,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,24.0,0.0,12.0,left,0.0,0.866102600004524,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,12.0,0.0,24.0,1.0,253.03457330004312,,,,,,,,,253.01907610002672,253.3847116000252,254.18664010002976,254.17051760002505,254.17083170003025,254.18664010002976,254.18664010002976,254.18664010002976,255.05534359999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.866102600004524,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,25.0,1.0,12.0,right,0.0,0.3468234000029042,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,12.0,1.0,25.0,0.0,255.0701031000353,,,,,,,,,255.05565819999904,256.256446000014,257.0578698000172,257.04156680003507,257.04190680000465,257.0578698000172,257.0578698000172,257.0578698000172,257.4094965000404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.3468234000029042,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,26.0,0.0,13.0,left,1.0,1.0206100000068543,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,13.0,0.0,26.0,0.0,257.4239833999891,,,,,,,,,257.4098191999947,258.609823100036,259.41136100003496,259.39486520004,259.3952003000304,259.41136100003496,259.41136100003496,259.41136100003496,260.44616670004325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0206100000068543,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,27.0,1.0,13.0,right,1.0,0.7877529000397772,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,13.0,1.0,27.0,1.0,260.4618801000179,,,,,,,,,260.4464425999904,261.64747230004286,262.44873400003416,262.43307690002257,262.43340470001567,262.44873400003416,262.44873400003416,262.44873400003416,263.2513012000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7877529000397772,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,28.0,0.0,14.0,right,1.0,0.8310926000121981,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,14.0,0.0,28.0,1.0,263.2671484000166,,,,,,,,,263.25162260001525,263.3661698999931,264.16835440002615,264.15210790000856,264.15242380002746,264.16835440002615,264.16835440002615,264.16835440002615,265.0042877999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8310926000121981,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,29.0,1.0,14.0,left,1.0,1.0620485999970697,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,14.0,1.0,29.0,0.0,265.0188303000177,,,,,,,,,265.0046066000359,265.1200637000147,265.9213158999919,265.904952700017,265.90526930004125,265.9213158999919,265.9213158999919,265.9213158999919,266.9909171999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.0620485999970697,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,30.0,0.0,15.0,left,1.0,0.7324781999923289,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,15.0,0.0,30.0,0.0,267.00524890003726,,,,,,,,,266.9912364000338,267.7909639000427,268.59122500004014,268.5757501000189,268.57606930000475,268.59122500004014,268.59122500004014,268.59122500004014,269.3263570000417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7324781999923289,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,31.0,1.0,15.0,right,1.0,0.763386000005994,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,15.0,1.0,31.0,1.0,269.3417228999897,,,,,,,,,269.32664340001065,269.67597780004144,270.47758639999665,270.46194050001213,270.46225430001505,270.47758639999665,270.47758639999665,270.47758639999665,271.2466740999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.763386000005994,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,32.0,0.0,16.0,right,1.0,1.619261000014376,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,16.0,0.0,32.0,1.0,271.2612686000066,,,,,,,,,271.2469996000291,271.5962384000304,272.3977325000451,272.38150170003064,272.3818169000442,272.3977325000451,272.3977325000451,272.3977325000451,274.01828330004355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.619261000014376,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,33.0,1.0,16.0,left,1.0,1.5860751000000164,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,16.0,1.0,33.0,0.0,274.0325439000153,,,,,,,,,274.0186153000104,274.1326609000098,274.93502130004345,274.9187454000348,274.9190598000423,274.93502130004345,274.93502130004345,274.93502130004345,276.5377850999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.5860751000000164,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,34.0,0.0,17.0,left,1.0,0.750664500053972,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,17.0,0.0,34.0,0.0,276.5535462000407,,,,,,,,,276.5381044000387,276.88756440003635,277.6885873000137,277.6730163000175,277.6733321000356,277.6885873000137,277.6885873000137,277.6885873000137,278.44125010003336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.750664500053972,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,35.0,1.0,17.0,right,1.0,0.6338677000021562,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,17.0,1.0,35.0,1.0,278.4561914000078,,,,,,,,,278.4415658999933,279.2583201000234,280.06009740004083,280.04311250004685,280.0434291000129,280.06009740004083,280.06009740004083,280.06009740004083,280.6953128000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6338677000021562,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,36.0,0.0,18.0,right,1.0,0.8889895000029355,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,18.0,0.0,36.0,1.0,280.7093358000275,,,,,,,,,280.6956282000174,281.51103759999387,282.31259819999104,282.2965941000148,282.29697580001084,282.31259819999104,282.31259819999104,282.31259819999104,283.21515589999035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8889895000029355,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,37.0,1.0,18.0,left,1.0,1.6948107000207528,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,18.0,1.0,37.0,0.0,283.2306136999978,,,,,,,,,283.2155595000368,284.4157483000308,285.2170771000092,285.20127970003523,285.201663200045,285.2170771000092,285.2170771000092,285.2170771000092,286.920294200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6948107000207528,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,38.0,0.0,19.0,left,1.0,2.8266047000070103,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,19.0,0.0,38.0,0.0,286.93631880002795,,,,,,,,,286.92066400003387,288.1213664000388,288.92277160001686,288.90697720000753,288.9073618000257,288.92277160001686,288.92277160001686,288.92277160001686,291.7617914000293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,2.8266047000070103,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,39.0,1.0,19.0,right,1.0,0.6663869000039995,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,19.0,1.0,39.0,1.0,291.7760175000294,,,,,,,,,291.7622085000039,292.5775061000022,293.37854500004323,293.3631588999997,293.36353339999914,293.37854500004323,293.37854500004323,293.37854500004323,294.04829270002665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6663869000039995,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,40.0,0.0,20.0,left,0.0,1.1030452999984846,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,20.0,0.0,40.0,1.0,294.063231200038,,,,,,,,,294.0488549000001,294.84848039998906,295.64999900001567,295.6339034000412,295.6342171000433,295.64999900001567,295.64999900001567,295.64999900001567,296.76859300001524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.1030452999984846,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,41.0,1.0,20.0,left,1.0,0.8789836000069045,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,20.0,1.0,41.0,0.0,296.7844039000338,,,,,,,,,296.76899740000954,297.5692865000456,298.37001519999467,298.3550067000324,298.35539510002127,298.37001519999467,298.37001519999467,298.37001519999467,299.2564726000419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8789836000069045,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,42.0,0.0,21.0,right,0.0,1.1738196999649515,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,21.0,0.0,42.0,0.0,299.27053730003536,,,,,,,,,299.25688120001,300.4568507000222,301.2584439000348,301.2419585000025,301.2422723000054,301.2584439000348,301.2584439000348,301.2584439000348,302.443394300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,1.1738196999649515,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,43.0,1.0,21.0,right,1.0,0.7235571999917738,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,21.0,1.0,43.0,1.0,302.45886030001566,,,,,,,,,302.4437509000418,303.2443828000105,304.0455954000354,304.0302428000141,304.0306159000029,304.0455954000354,304.0455954000354,304.0455954000354,304.7810598000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7235571999917738,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,44.0,0.0,22.0,left,1.0,0.8127278999891132,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,22.0,0.0,44.0,0.0,304.7959649999975,,,,,,,,,304.7813993000309,305.14622029999737,305.9487594999955,305.93244639999466,305.9327668999904,305.9487594999955,305.9487594999955,305.9487594999955,306.7677028999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8127278999891132,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,45.0,1.0,22.0,right,1.0,0.7495914999744855,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,22.0,1.0,45.0,1.0,306.7815485000028,,,,,,,,,306.7681486000074,307.11620680004125,307.91755420004483,307.90144819999114,307.9018499000231,307.91755420004483,307.91755420004483,307.91755420004483,308.67008450004505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.7495914999744855,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,46.0,0.0,23.0,right,0.0,0.7231585000408813,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,23.0,0.0,46.0,0.0,308.68502959999023,,,,,,,,,308.6704902999918,309.47085020004306,310.27161210001213,310.25635470001725,310.2567408000468,310.27161210001213,310.27161210001213,310.27161210001213,311.0068165000412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.7231585000408813,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,47.0,1.0,23.0,left,0.0,0.7520714999991469,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,1.0,311.0213806999964,,,,,,,,,311.0071698999964,312.20760570000857,313.009247900045,312.99287200003164,312.9931970000034,313.009247900045,313.009247900045,313.009247900045,313.7624098000233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.7520714999991469,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,48.0,0.0,24.0,right,1.0,0.6859877000097185,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,313.776718100009,,,,,,,,,313.7627286000061,314.1265914000105,314.9287890000269,314.91250800003763,314.9128199000261,314.9287890000269,314.9287890000269,314.9287890000269,315.6303372000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6859877000097185,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,49.0,1.0,24.0,right,0.0,0.1522527000051923,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,315.64647360000527,,,,,,,,,315.6306118000066,316.4303510000464,317.23243160004495,317.2158580000396,317.2162032999913,317.23243160004495,317.23243160004495,317.23243160004495,317.3993655000231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.1522527000051923,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,50.0,0.0,25.0,left,1.0,0.6449872000375763,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,0.0,317.4156976999948,,,,,,,,,317.3997052999912,318.6012301000301,319.4022353999899,319.3855783999897,319.38592349999817,319.4022353999899,319.4022353999899,319.4022353999899,320.0542992000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6449872000375763,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,51.0,1.0,25.0,right,1.0,1.3329344000085257,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,1.0,320.0687726000324,,,,,,,,,320.0546114000026,320.8547299000202,321.656085500028,321.6396453999914,321.6400040000444,321.656085500028,321.656085500028,321.656085500028,322.99297180003487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,1.3329344000085257,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,52.0,0.0,26.0,left,1.0,0.8924028999754228,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,0.0,323.00673870003084,,,,,,,,,322.9932904000161,323.10829320002813,323.9093400000129,323.8934353000368,323.89374770002905,323.9093400000129,323.9093400000129,323.9093400000129,324.81122279999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.8924028999754228,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,53.0,1.0,26.0,right,1.0,0.686101500003133,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,1.0,324.826269400015,,,,,,,,,324.8116272999905,324.91078120004386,325.71188409999013,325.6965283000027,325.69693120004376,325.71188409999013,325.71188409999013,325.71188409999013,326.4130241000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.686101500003133,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,54.0,0.0,27.0,right,1.0,0.5704666000092402,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,326.4302533000009,,,,,,,,,326.4132965000463,326.7637880000402,327.5647344000172,327.5481150000124,327.5484235000331,327.5647344000172,327.5647344000172,327.5647344000172,328.1494386999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5704666000092402,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,55.0,1.0,27.0,left,1.0,0.6074279999593273,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,328.16461610002443,,,,,,,,,328.1497235000133,328.9503795999917,329.7514683000045,329.73584390000906,329.73615850001806,329.7514683000045,329.7514683000045,329.7514683000045,330.3689551000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6074279999593273,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,56.0,0.0,28.0,right,1.0,0.5009095999994315,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,330.38464550004574,,,,,,,,,330.369234999991,330.7187094000401,331.5201958999969,331.50473970000166,331.5050504000392,331.5201958999969,331.5201958999969,331.5201958999969,332.0380955000292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.5009095999994315,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,57.0,1.0,28.0,left,1.0,0.4748611000250093,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,332.05389360000845,,,,,,,,,332.03837830002885,332.83888630004367,333.6399902999983,333.6241915000137,333.6245040000067,333.6399902999983,333.6399902999983,333.6399902999983,334.1256065000198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4748611000250093,,,,,sub-189,1,random_dot,59.815087636671365,
left,left,58.0,0.0,29.0,left,1.0,0.5431696000159718,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,334.140562399989,,,,,,,,,334.1259692000458,334.47538180003176,335.2764854000416,335.2596111000166,335.2599111000309,335.2764854000416,335.2764854000416,335.2764854000416,335.8284256000188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.5431696000159718,,,,,sub-189,1,random_dot,59.815087636671365,
right,right,59.0,1.0,29.0,right,1.0,0.8668981000082567,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,335.8429596000351,,,,,,,,,335.8287907000049,337.0288633000455,337.8298980999971,337.81366099999286,337.8139738999889,337.8298980999971,337.8298980999971,337.8298980999971,338.6991062000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.8668981000082567,,,,,sub-189,1,random_dot,59.815087636671365,
,,1.0,1.0,0.0,,,,,accuracy,space,1.9818880000384524,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-189,1,random_dot,59.815087636671365,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.70412490004674,338.71419790002983,343.70531759998994,sub-189,1,random_dot,59.815087636671365,
