direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,participant,session,expName,frameRate,Unnamed: 71
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,353.50367830000323,,,,,,,,,353.4902854000029,353.6030940000055,354.40323889999854,354.38727089999884,354.3872945000039,354.40323889999854,354.40323889999854,354.40323889999854,357.1199198000031,right,1.0,19.69748499999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,357.13393910000013,,,,,,,,,357.1212532999998,357.9335879999999,358.7343636000005,358.7171875999993,358.7172152999992,358.7343636000005,358.7343636000005,358.7343636000005,359.585582300002,left,1.0,17.841066399996635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,359.5991714000047,,,,,,,,,359.58665390000533,359.9493503000049,360.74956500000553,360.7331839000035,360.73321510000096,360.74956500000553,360.74956500000553,360.74956500000553,362.03332560000126,left,1.0,18.26631559999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,362.047813600002,,,,,,,,,362.0342409000005,362.1475524999987,362.9482302000033,362.9323576000024,362.9323855000039,362.9482302000033,362.9482302000033,362.9482302000033,363.7835971000022,right,1.0,17.820181399998546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,363.7965537000055,,,,,,,,,363.7852136000001,364.595871000005,365.3965424999988,365.3804259000026,365.38045430000057,365.3965424999988,365.3965424999988,365.3965424999988,366.28105280000455,left,0.0,17.86788169999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,366.2948146999988,,,,,,,,,366.2819817999989,366.64461709999887,367.4452268000023,367.4286611999996,367.4286855000028,367.4452268000023,367.4452268000023,367.4452268000023,368.7804666000011,left,1.0,18.3261721999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,0.0,368.79325280000194,,,,,,,,,368.7818094000031,369.14328640000167,369.9437060000055,369.9273720000056,369.9273949000053,369.9437060000055,369.9437060000055,369.9437060000055,371.3450838999997,left,1.0,18.38376810000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,1.0,371.3583218999993,,,,,,,,,371.34666760000255,372.1578240000017,372.9582999999984,372.9416779000021,372.9417016000007,372.9582999999984,372.9582999999984,372.9582999999984,374.026228900002,right,1.0,18.049371399996744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,374.0399139000001,,,,,,,,,374.02747340000496,374.3897013000024,375.190691900003,375.17362590000266,375.1736525000015,375.190691900003,375.190691900003,375.190691900003,376.8093774000008,right,1.0,18.59529720000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,376.8218660999992,,,,,,,,,376.8106093000024,377.1713638000001,377.97224560000177,377.9564711999992,377.9565184000021,377.97224560000177,377.97224560000177,377.97224560000177,379.0389912000028,left,1.0,18.050469499998144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,0.0,379.05344889999833,,,,,,,,,379.0398353000055,380.2528070000044,381.0533641000002,381.0369317000004,381.0369534999991,381.0533641000002,381.0533641000002,381.0533641000002,382.47052700000495,left,1.0,18.399316499991983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,1.0,382.48454850000417,,,,,,,,,382.4714033000055,382.5846337000039,383.38530490000267,383.3699118000004,383.3699755999987,383.38530490000267,383.38530490000267,383.38530490000267,384.47051810000266,right,1.0,18.06341249999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,1.0,random_dot,60.24339536427741,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.47120300000097,384.4834648000033,sub-008,,,,
