direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,704.5551452999935,,,,,,,,,704.5412777001038,704.6550563999917,705.4714862999972,705.4548440999351,705.4548681001179,705.4714862999972,705.4714862999972,705.4714862999972,,709.038055999903,left,1.0,32.46775170019828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,709.0512528999243,,,,,,,,,709.0395023999736,709.400843600044,710.2008156001102,710.1846654999536,710.184692400042,710.2008156001102,710.2008156001102,710.2008156001102,,711.80076309992,right,1.0,30.49217709992081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,711.8157830000855,,,,,,,,,711.8016431999858,712.6152637000196,713.414602200035,713.3986347001046,713.3986667999998,713.414602200035,713.414602200035,713.414602200035,,714.482005200116,left,1.0,29.95581080019474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,714.4970182999969,,,,,,,,,714.4832989999559,714.5968174000736,715.3965841999743,715.3802108999807,715.3802386000752,715.3965841999743,715.3965841999743,715.3965841999743,,717.1299763999414,right,1.0,30.63554500020109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,717.1444757001009,,,,,,,,,717.1310839001089,717.9440035000443,718.7435788000003,718.727734599961,718.7277647000737,718.7435788000003,718.7435788000003,718.7435788000003,,720.0932605999988,left,0.0,30.24537190026604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,720.1087688000407,,,,,,,,,720.0940171000548,721.3078379000071,722.1073741998989,722.091598500032,722.091628999915,722.1073741998989,722.1073741998989,722.1073741998989,,723.1913684001192,left,1.0,29.982021500123665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,723.2061030999757,,,,,,,,,723.1923336000182,723.3062940000091,724.1059890999459,724.0897683000658,724.0898015000857,724.1059890999459,724.1059890999459,724.1059890999459,,726.1386541998945,left,1.0,30.92238950007595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,726.1539141000248,,,,,,,,,726.139519300079,726.5035852999426,727.3032484999858,727.2868812000379,727.2869092000183,727.3032484999858,727.3032484999858,727.3032484999858,,729.2354753001127,right,1.0,30.821078500244766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,729.2507229999173,,,,,,,,,729.2362462000456,730.449951400049,731.2499997001141,731.234207799891,731.2342379000038,731.2499997001141,731.2499997001141,731.2499997001141,,733.0506496999878,right,1.0,30.702734800055623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,733.064709899947,,,,,,,,,733.0513126000296,733.1646744001191,733.9644361999817,733.9484806999099,733.9485609000549,733.9644361999817,733.9644361999817,733.9644361999817,,735.2643961000722,left,1.0,30.18887230008841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,735.2794258000795,,,,,,,,,735.2654140999075,736.4786475999281,737.2784539998975,737.26242620009,737.2625339999795,737.2784539998975,737.2784539998975,737.2784539998975,,739.095732399961,right,1.0,30.7064644000493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,739.1100228000432,,,,,,,,,739.0972372998949,739.4597263000906,740.2594484000001,740.2431059998926,740.2431415000465,740.2594484000001,740.2594484000001,740.2594484000001,,741.577181099914,left,1.0,30.20924869994633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,0.0,741.5916104000062,,,,,,,,,741.5788968999404,742.3908104998991,743.1906508000102,743.1746249999851,743.1746612000279,743.1906508000102,743.1906508000102,743.1906508000102,,744.2915831999853,left,1.0,29.998972200090066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,1.0,744.305782899959,,,,,,,,,744.2927550999448,744.6555782998912,745.4555132999085,745.4392973000649,745.4393311999738,745.4555132999085,745.4555132999085,745.4555132999085,,746.95593070006,left,0.0,30.39239100017585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-033,1.0,random_dot,59.807682400279056,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.9569419999607,746.9704984999262,751.9662516999524,sub-033,,,,
