direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,participant,session,expName,frameRate,Unnamed: 71
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,405.61389369983226,,,,,,,,,405.60787699976936,406.4135310999118,407.2144362996332,407.20565089955926,407.2056701998226,407.2144362996332,407.2144362996332,407.2144362996332,408.9484577998519,left,0.0,13.528306300286204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,408.9549237997271,,,,,,,,,408.94952639983967,409.3049809997901,410.1055488996208,410.0970548996702,410.09707649983466,410.1055488996208,410.1055488996208,410.1055488996208,411.4727615998127,left,1.0,13.164393600076435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,1.0,411.4794250996784,,,,,,,,,411.4733464997262,411.57937549985945,412.3802327997983,412.3715436998755,412.3715578997508,412.3802327997983,412.3802327997983,412.3802327997983,414.1225733999163,right,1.0,13.544456200208517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,0.0,414.1291976999492,,,,,,,,,414.12337289983407,414.4791421997361,415.2799370996654,415.271038999781,415.27105279965326,415.2799370996654,415.2799370996654,415.2799370996654,417.2886605998501,left,1.0,13.806026300415397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,1.0,417.29509139992297,,,,,,,,,417.28952639969066,418.4949691998772,419.2958720996976,419.2869401997887,419.2869560997933,419.2958720996976,419.2958720996976,419.2958720996976,421.4048040998168,left,0.0,13.909265799913555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,0.0,421.411110999994,,,,,,,,,421.4055135999806,421.76142529957,422.5619966997765,422.55306739965454,422.5530807999894,422.5619966997765,422.5619966997765,422.5619966997765,424.67065809993073,left,1.0,13.909258600324392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,424.677230599802,,,,,,,,,424.6714013000019,424.7772998996079,425.57823219988495,425.56965899979696,425.569679999724,425.57823219988495,425.57823219988495,425.57823219988495,427.1953252996318,right,1.0,13.417941600084305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,427.2020587995648,,,,,,,,,427.1960710999556,428.4018329000101,429.2025068998337,429.1937955999747,429.1938099996187,429.2025068998337,429.2025068998337,429.2025068998337,431.1530744996853,left,1.0,13.745840300340204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,431.1598279997706,,,,,,,,,431.1538137998432,431.5094993999228,432.31047759996727,432.3014326998964,432.3014461998828,432.31047759996727,432.31047759996727,432.31047759996727,434.60244589997455,left,0.0,14.087212699931117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,434.6091555999592,,,,,,,,,434.603221999947,435.4089785995893,436.2096677999944,436.2008576998487,436.2008719998412,436.2096677999944,436.2096677999944,436.2096677999944,438.21027009980753,left,1.0,13.796299000270665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,1.0,438.2167460997589,,,,,,,,,438.2110361997038,439.4166547995992,440.2175037995912,440.2088262997568,440.2088405997493,440.2175037995912,440.2175037995912,440.2175037995912,441.8933376995847,right,1.0,13.477865300606936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,0.0,441.8994231997058,,,,,,,,,441.8941541998647,442.6999945999123,443.5003325999714,443.4913449999876,443.4913609996438,443.5003325999714,443.5003325999714,443.5003325999714,445.6588714998216,left,1.0,13.957114500459284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-171,1.0,random_dot,120.16212268344547,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.6594053995796,445.66574889980257,sub-171,,,,
