direction,corrAns,thisN,thisTrialN,thisRepN,respDots.keys,respDots.corr,respDots.rt,respDots.duration,randomInstr,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,practice_trials.respDots.keys,practice_trials.respDots.corr,practice_trials.respDots.rt,practice_trials.respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,instr_trials.respRandomInstr.keys,instr_trials.respRandomInstr.rt,instr_trials.respRandomInstr.duration,test_trials.respDots.keys,test_trials.respDots.corr,test_trials.respDots.rt,test_trials.respDots.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 88
left,left,25.0,1.0,12.0,left,1.0,0.7041185590060195,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,12.0,1.0,25.0,0.0,332.48736905900296,,,,,,,,,332.4830840180002,332.82053056500445,333.61555080700055,333.60459419900144,333.60493338800006,333.61555080700055,333.61555080700055,333.61555080700055,334.32400742500613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7041185590060195,,,,,,sub-128,1,random_dot,,
right,right,26.0,0.0,13.0,left,0.0,0.8140526409988524,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,13.0,0.0,26.0,1.0,334.3322409320026,,,,,,,,,334.32430129600107,335.5208524510017,336.315479419005,336.3045996470028,336.30494106300466,336.315479419005,336.315479419005,336.315479419005,337.1337022680018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.8140526409988524,,,,,,sub-128,1,random_dot,,
left,left,27.0,1.0,13.0,right,0.0,0.8947220059999381,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,13.0,1.0,27.0,0.0,337.1395592300032,,,,,,,,,337.13399498900253,337.23238282900274,338.0228810280023,338.016333794003,338.016673255006,338.0228810280023,338.0228810280023,338.0228810280023,338.9234064330012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8947220059999381,,,,,,sub-128,1,random_dot,,
right,right,28.0,0.0,14.0,right,1.0,0.6608919439968304,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,14.0,0.0,28.0,1.0,338.93223377600225,,,,,,,,,338.92368044100294,339.270673058003,340.06563882000046,340.05441771100595,340.0547599460042,340.06563882000046,340.06563882000046,340.06563882000046,340.73380730300414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6608919439968304,,,,,,sub-128,1,random_dot,,
left,left,29.0,1.0,14.0,left,1.0,0.4090568179963156,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,14.0,1.0,29.0,0.0,340.739709624002,,,,,,,,,340.73411000500346,341.0823492359996,341.8731001960041,341.866600348003,341.8669451570022,341.8731001960041,341.8731001960041,341.8731001960041,342.28409650600224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4090568179963156,,,,,,sub-128,1,random_dot,,
left,left,30.0,0.0,15.0,right,0.0,0.8287272550005582,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,15.0,0.0,30.0,0.0,342.2901057269992,,,,,,,,,342.2843917510036,343.082243116005,343.87266313200234,343.8661689159999,343.8664524730048,343.87266313200234,343.87266313200234,343.87266313200234,344.70742590100417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.8287272550005582,,,,,,sub-128,1,random_dot,,
right,right,31.0,1.0,15.0,left,0.0,0.3054903630036278,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,15.0,1.0,31.0,1.0,344.71546705700166,,,,,,,,,344.70772253100586,345.503220892002,346.2989225150013,346.2877145040038,346.28805804900185,346.2989225150013,346.2989225150013,346.2989225150013,346.6069061840026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3054903630036278,,,,,,sub-128,1,random_dot,,
right,right,32.0,0.0,16.0,right,1.0,0.6972782849989017,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,16.0,0.0,32.0,1.0,346.61545395100256,,,,,,,,,346.60720628700074,347.80379840599926,348.5987238270027,348.5875438400035,348.58779605200107,348.5987238270027,348.5987238270027,348.5987238270027,349.30033340999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6972782849989017,,,,,,sub-128,1,random_dot,,
left,left,33.0,1.0,16.0,left,1.0,0.7924776349973399,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,16.0,1.0,33.0,0.0,349.3061922090056,,,,,,,,,349.30062677900423,350.4988836240009,351.28899581700534,351.28284096500283,351.28317258500465,351.28899581700534,351.28899581700534,351.28899581700534,352.0836214400042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.7924776349973399,,,,,,sub-128,1,random_dot,,
right,right,34.0,0.0,17.0,left,0.0,0.6438670369971078,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,17.0,0.0,34.0,1.0,352.08958820200496,,,,,,,,,352.0839107600041,353.2823627290054,354.07332665500144,354.066731114006,354.0670662449993,354.07332665500144,354.07332665500144,354.07332665500144,354.723930238004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.6438670369971078,,,,,,sub-128,1,random_dot,,
left,left,35.0,1.0,17.0,left,1.0,0.3596172379984637,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,17.0,1.0,35.0,0.0,354.732284179001,,,,,,,,,354.7242081840013,354.820848318006,355.6157203910043,355.6049610150003,355.6052456180041,355.6157203910043,355.6157203910043,355.6157203910043,355.9834145310015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3596172379984637,,,,,,sub-128,1,random_dot,,
left,left,36.0,0.0,18.0,left,1.0,0.4167807470003026,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,18.0,0.0,36.0,0.0,355.98933319200296,,,,,,,,,355.9837023260043,356.78232981000474,357.5730985100017,357.5664288350017,357.5667697050012,357.5730985100017,357.5730985100017,357.5730985100017,358.00025453000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.4167807470003026,,,,,,sub-128,1,random_dot,,
right,right,37.0,1.0,18.0,left,0.0,1.0208995759967363,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,18.0,1.0,37.0,1.0,358.00617286500346,,,,,,,,,358.0005351100044,358.3491790600019,359.1398831110055,359.1332058250045,359.1335412710032,359.1398831110055,359.1398831110055,359.1398831110055,360.166895579001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,1.0208995759967363,,,,,,sub-128,1,random_dot,,
left,left,38.0,0.0,19.0,left,1.0,1.6328224020035125,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,19.0,0.0,38.0,0.0,360.1727028410023,,,,,,,,,360.1671944100017,361.3657905,362.15598395500274,362.1498059420046,362.1500909430033,362.15598395500274,362.15598395500274,362.15598395500274,363.7904537900031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,1.6328224020035125,,,,,,sub-128,1,random_dot,,
right,right,39.0,1.0,19.0,right,1.0,0.6381038109975634,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,19.0,1.0,39.0,1.0,363.7989275020009,,,,,,,,,363.7907466790057,364.13736333700217,364.9323617600021,364.9215422780034,364.9218784580007,364.9323617600021,364.9323617600021,364.9323617600021,365.5736572400056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6381038109975634,,,,,,sub-128,1,random_dot,,
right,right,40.0,0.0,20.0,left,0.0,0.3364013949976652,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,20.0,0.0,40.0,1.0,365.5822265650058,,,,,,,,,365.573940938004,366.7708608660032,367.5657483809992,367.55518829700304,367.5554691030047,367.5657483809992,367.5657483809992,367.5657483809992,367.90649003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3364013949976652,,,,,,sub-128,1,random_dot,,
left,left,41.0,1.0,20.0,left,1.0,0.6795957290014485,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,20.0,1.0,41.0,0.0,367.9155576320045,,,,,,,,,367.9067651880032,369.1039791229996,369.8990487170013,369.8883593560022,369.88870174399926,369.8990487170013,369.8990487170013,369.8990487170013,370.5838559160038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.6795957290014485,,,,,,sub-128,1,random_dot,,
right,right,42.0,0.0,21.0,left,0.0,0.4558891170017887,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,21.0,0.0,42.0,1.0,370.5896975080032,,,,,,,,,370.5841488810038,370.6826545240037,371.4726628030039,371.4662360530056,371.4665306710013,371.4726628030039,371.4726628030039,371.4726628030039,371.9336351210004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.4558891170017887,,,,,,sub-128,1,random_dot,,
left,left,43.0,1.0,21.0,left,1.0,0.3691212530029588,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,21.0,1.0,43.0,0.0,371.9395371740029,,,,,,,,,371.9339299490021,372.2822737410024,373.0730744399989,373.06659736599977,373.066937071002,373.0730744399989,373.0730744399989,373.0730744399989,373.45026032400347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3691212530029588,,,,,,sub-128,1,random_dot,,
left,left,44.0,0.0,22.0,right,0.0,0.4107624259995646,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,22.0,0.0,44.0,0.0,373.4561626030045,,,,,,,,,373.4505458339991,374.2491307370001,375.0399170290039,375.0334332820057,375.0337712100009,375.0399170290039,375.0399170290039,375.0399170290039,375.4568695900016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.4107624259995646,,,,,,sub-128,1,random_dot,,
right,right,45.0,1.0,22.0,right,1.0,0.3193865540015395,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,22.0,1.0,45.0,1.0,375.46584510400135,,,,,,,,,375.4571578850009,376.2543270829992,377.0490839900013,377.0379305220049,377.03820978099975,377.0490839900013,377.0490839900013,377.0490839900013,377.3746904110012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3193865540015395,,,,,,sub-128,1,random_dot,,
left,left,46.0,0.0,23.0,left,1.0,0.3422041699959663,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,377.3824005860006,,,,,,,,,377.37498691500514,378.170459246001,378.9658049490026,378.9547775350002,378.9551169129991,378.9658049490026,378.9658049490026,378.9658049490026,379.3172403460048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3422041699959663,,,,,,sub-128,1,random_dot,,
right,right,47.0,1.0,23.0,right,1.0,0.6871994829998584,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,379.3231156170005,,,,,,,,,379.31751816999895,380.5155719940012,381.306755054,381.2999469970018,381.3002857820029,381.306755054,381.306755054,381.306755054,382.0003256780037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.6871994829998584,,,,,,sub-128,1,random_dot,,
right,right,48.0,0.0,24.0,left,0.0,0.3950241859929519,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,382.0061600760018,,,,,,,,,382.0006273530016,383.1992300839993,383.98986257300567,383.9830673300021,383.9834193870047,383.98986257300567,383.98986257300567,383.98986257300567,384.39065938600106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3950241859929519,,,,,,sub-128,1,random_dot,,
left,left,49.0,1.0,24.0,right,0.0,0.2968581110035302,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,384.3989639400024,,,,,,,,,384.3909448320046,385.58783267700346,386.3825406430042,386.371599336002,386.3718901259999,386.3825406430042,386.3825406430042,386.3825406430042,386.6841940480008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.2968581110035302,,,,,,sub-128,1,random_dot,,
left,left,50.0,0.0,25.0,left,1.0,0.3022173790013767,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,386.69010058200365,,,,,,,,,386.684498268005,387.0325552210052,387.82283657800144,387.8165257340006,387.8168057830044,387.82283657800144,387.82283657800144,387.82283657800144,388.13361969499965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1.0,0.3022173790013767,,,,,,sub-128,1,random_dot,,
right,right,51.0,1.0,25.0,right,1.0,0.3139330479971249,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,388.13942810799927,,,,,,,,,388.13389416700375,389.3213273190049,390.1158725250061,390.1049252400044,390.1052720709995,390.1158725250061,390.1158725250061,390.1158725250061,390.43392992400186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0,0.3139330479971249,,,,,,sub-128,1,random_dot,,
right,right,52.0,0.0,26.0,left,0.0,0.2880191610020119,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,390.43972274400585,,,,,,,,,390.4342260970007,391.23272197999904,392.0233739260002,392.0165272770028,392.0168773870028,392.0233739260002,392.0233739260002,392.0233739260002,392.3174747500016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.2880191610020119,,,,,,sub-128,1,random_dot,,
left,left,53.0,1.0,26.0,right,0.0,0.2764165419939672,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,392.32341281400295,,,,,,,,,392.31776525100577,393.1158448410061,393.9063005690041,393.8998968980013,393.9002342110034,393.9063005690041,393.9063005690041,393.9063005690041,394.18432987500273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.2764165419939672,,,,,,sub-128,1,random_dot,,
right,right,54.0,0.0,27.0,left,0.0,0.3557410450011957,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,394.1902267690021,,,,,,,,,394.18460952100577,394.282682983001,395.072958621,395.0666407020035,395.0669229300038,395.072958621,395.072958621,395.072958621,395.43391658000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3557410450011957,,,,,,sub-128,1,random_dot,,
left,left,55.0,1.0,27.0,right,0.0,0.2712577769998461,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,395.4397898000025,,,,,,,,,395.4342050800042,395.7825368250051,396.5731388300046,396.5667440399993,396.56709723300446,396.5731388300046,396.5731388300046,396.5731388300046,396.8505082260017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.2712577769998461,,,,,,sub-128,1,random_dot,,
right,right,56.0,0.0,28.0,left,0.0,0.250875443998666,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,396.8562713420033,,,,,,,,,396.8507909590044,397.1992268640024,397.9895721100038,397.9831105320045,397.98339928200585,397.9895721100038,397.9895721100038,397.9895721100038,398.2509999390022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.250875443998666,,,,,,sub-128,1,random_dot,,
left,left,57.0,1.0,28.0,right,0.0,0.4126825499988626,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,398.2569555360024,,,,,,,,,398.2513099150019,398.34929566900246,399.1395086550037,399.1332800840028,399.13356144000136,399.1395086550037,399.1395086550037,399.1395086550037,399.5570773500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.4126825499988626,,,,,,sub-128,1,random_dot,,
right,right,58.0,0.0,29.0,left,0.0,0.3370819430056144,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,399.5656724260043,,,,,,,,,399.5573531780028,400.3539985910029,401.1492234990001,401.1382401840019,401.13852100200165,401.1492234990001,401.1492234990001,401.1492234990001,401.49005962700176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0.0,0.3370819430056144,,,,,,sub-128,1,random_dot,,
left,left,59.0,1.0,29.0,right,0.0,0.5630087579993415,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,401.4990605929997,,,,,,,,,401.4903335220006,402.6879728880013,403.4828007600008,403.4719684090014,403.4722478469994,403.4828007600008,403.4828007600008,403.4828007600008,404.0506984530002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.0,0.5630087579993415,,,,,,sub-128,1,random_dot,,
,,1.0,1.0,0.0,,,,,speed,space,3.548513135996473,,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-128,1,random_dot,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.054969831006,404.062320916004,409.0541605120016,409.0500321110012,sub-128,1,random_dot,,
