direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,400.10454780003056,,,,,,,,,400.0924251000397,400.2043989000376,401.0047707000049,400.9880503999302,400.98808369995095,401.0047707000049,401.0047707000049,401.0047707000049,403.7370468999725,left,1.0,79.29685969999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,403.7510526999831,,,,,,,,,403.738138500019,404.1008764000144,404.90112599998247,404.8841945999302,404.8842156999745,404.90112599998247,404.90112599998247,404.90112599998247,406.6676916999277,left,0.0,78.32539140002336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,406.6817832000088,,,,,,,,,406.6694166000234,407.88063959998544,408.6808878999436,408.6643166999565,408.6643422000343,408.6808878999436,408.6808878999436,408.6808878999436,410.0470176000381,left,1.0,77.92134570004418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,1.0,410.0617060000077,,,,,,,,,410.0478443999309,410.4116084999405,411.2119256999577,411.1950607999461,411.1950940999668,411.2119256999577,411.2119256999577,411.2119256999577,412.262459199992,right,1.0,77.6105861000251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,0.0,412.277304999996,,,,,,,,,412.2642248999328,412.6262167999521,413.4263171999482,413.4096860999707,413.40971010003705,413.4263171999482,413.4263171999482,413.4263171999482,415.9754136999836,right,0.0,79.09997540002223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,1.0,415.9896520000184,,,,,,,,,415.9771173000336,416.33942199999,417.1395072999876,417.1227425999241,417.12277449993417,417.1395072999876,417.1395072999876,417.1395072999876,419.4883210000117,left,0.0,78.9087219000794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,0.0,419.5030656999443,,,,,,,,,419.4891863999656,420.3023581999587,421.1026908999775,421.085879100021,421.0859123999253,421.1026908999775,421.1026908999775,421.1026908999775,422.8525253999978,left,1.0,78.30912029999308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,422.8676948000211,,,,,,,,,422.8544911999488,424.065663699992,424.8656660999404,424.8489123999607,424.8489391999319,424.8656660999404,424.8656660999404,424.8656660999404,426.598907000036,right,1.0,78.28409980004653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,426.6130934000248,,,,,,,,,426.6001070999773,426.9627012999263,427.76293490000535,427.74632459995337,427.7463573999703,427.76293490000535,427.76293490000535,427.76293490000535,428.8142682999605,left,1.0,77.6031031999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,428.82774790003896,,,,,,,,,428.8156720999396,429.177392099984,429.9775197999552,429.9606744999765,429.9607002999401,429.9775197999552,429.9775197999552,429.9775197999552,431.161147100036,right,1.0,77.73574470006861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,431.1755234999582,,,,,,,,,431.1626720000058,432.3742972000037,433.1745566999307,433.1578667999711,433.1578990999842,433.1745566999307,433.1745566999307,433.1745566999307,433.99197760003153,left,1.0,77.37549970007967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,434.0061990999384,,,,,,,,,433.9937555999495,434.3558439000044,435.1561301000184,435.13938710000366,435.1394152999856,435.1561301000184,435.1561301000184,435.1561301000184,436.4729159999406,left,1.0,77.87224990001414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,436.4871445000172,,,,,,,,,436.4746583999368,437.6860823000316,438.50303309992887,438.4856591999997,438.4856751000043,438.50303309992887,438.50303309992887,438.50303309992887,439.4039477999322,right,1.0,77.45745570003055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-212,1.0,random_dot,60.06673413230875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.4056478999555,439.4178928999463,444.4136112999404,sub-212,,,,
