direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,1.0,518.1868679998443,,,,,,,,,518.1808618998621,518.5366700999439,519.3374682997819,519.3288745998871,519.3288911997806,519.3374682997819,519.3374682997819,519.3374682997819,522.154549599858,right,1.0,35.74300830019638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,1.0,522.1610591998324,,,,,,,,,522.1552691999823,522.511040299898,523.3117627999745,523.3031086998526,523.3031262999866,523.3117627999745,523.3117627999745,523.3117627999745,526.0787706999108,right,1.0,35.690243400167674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,0.0,526.0855403998867,,,,,,,,,526.079544399865,526.1853723998647,526.9862759998068,526.977636099793,526.9776488998905,526.9862759998068,526.9862759998068,526.9862759998068,529.5864997999743,left,1.0,35.522512200055644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,0.0,529.5931525998749,,,,,,,,,529.5872341999784,530.7931273998693,531.5939374999143,531.585066099884,531.5850801998749,531.5939374999143,531.5939374999143,531.5939374999143,534.2526043998078,left,1.0,35.58071910007857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,1.0,534.2592525999062,,,,,,,,,534.2533885999583,535.0589387998916,535.8597795998212,535.8511045998894,535.8511214999016,535.8597795998212,535.8597795998212,535.8597795998212,538.2018530999776,right,1.0,35.2642759999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,1.0,538.2086021997966,,,,,,,,,538.202599799959,538.3084014998749,539.1092152998317,539.1005140999332,539.100528099807,539.1092152998317,539.1092152998317,539.1092152998317,541.5680664998945,left,0.0,35.382440000073984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,0.0,541.5745665999129,,,,,,,,,541.5687947999686,541.6746323998086,542.4752787998877,542.4665260999463,542.4665402998216,542.4752787998877,542.4752787998877,542.4752787998877,545.3340167999268,right,0.0,35.78038610005751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,545.3405716000125,,,,,,,,,545.334738999838,545.6904997997917,546.4913452998735,546.4825551998802,546.4825740999077,546.4913452998735,546.4913452998735,546.4913452998735,548.0754708999302,right,1.0,34.51298740017228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,548.081889799796,,,,,,,,,548.076332599856,548.4319897999521,549.232648300007,549.2240089999977,549.2240237998776,549.232648300007,549.232648300007,549.232648300007,550.5916179998312,left,1.0,34.280977400019765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,0.0,550.5982997999527,,,,,,,,,550.5923577998765,551.7978772998322,552.5988992999773,552.5899389998522,552.5899548998568,552.5988992999773,552.5988992999773,552.5988992999773,553.9828549998347,left,1.0,34.31168830022216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,1.0,553.9894583998248,,,,,,,,,553.9835861998145,554.0893829998095,554.8902640999295,554.8812172999606,554.881232699845,554.8902640999295,554.8902640999295,554.8902640999295,556.6986643997952,right,1.0,34.73069959995337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,0.0,556.705709700007,,,,,,,,,556.6994038999546,557.9064805000089,558.7060585999861,558.6984698998276,558.6984838999342,558.7060585999861,558.7060585999861,558.7060585999861,561.0648692999966,left,1.0,35.28621120005846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,1.0,561.0722403998952,,,,,,,,,561.0655800998211,561.1723669997882,561.9722916998435,561.9642375998665,561.9642529999837,561.9722916998435,561.9722916998435,561.9722916998435,563.4314421999734,right,1.0,34.38814250030555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-162,1.0,random_dot,119.92492681508163,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.4319714999292,563.4387160998303,568.437136599794,sub-162,,,,
