direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,23.0,1.0,47.0,0.0,346.74508999998216,,,,,,,,,346.73753829998896,347.9432484999997,348.74501890002284,348.7290066999849,348.72906889999285,348.74501890002284,348.74501890002284,348.74501890002284,350.3581314000767,right,0.0,1.6053230999968946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,0.0,48.0,0.0,350.37331559997983,,,,,,,,,350.36060100002214,350.7239894999657,351.5235856999643,351.5084878000198,351.5085567999631,351.5235856999643,351.5235856999643,351.5235856999643,352.44198930007406,right,0.0,0.9025175999850036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,24.0,1.0,49.0,1.0,352.45651729998644,,,,,,,,,352.44522029999644,352.5559735000133,353.3561668000184,353.34034710004926,353.34040870005265,353.3561668000184,353.3561668000184,353.3561668000184,354.19120410003234,right,1.0,0.8236876999726519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,0.0,50.0,1.0,354.2048793999711,,,,,,,,,354.19565030001104,355.00322960002813,355.80459730001166,355.7894475000212,355.789506000001,355.80459730001166,355.80459730001166,355.80459730001166,358.08888609998394,left,0.0,2.272391400067136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,25.0,1.0,51.0,0.0,358.10313900001347,,,,,,,,,358.0919624000089,358.4522527999943,359.25503810006194,359.2378986000549,359.2379576000385,359.25503810006194,359.25503810006194,359.25503810006194,359.8032726000529,right,0.0,0.545233300072141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,0.0,52.0,0.0,359.8172837999882,,,,,,,,,359.8053935000207,360.61838240001816,361.4206340999808,361.4029955000151,361.4030740000308,361.4206340999808,361.4206340999808,361.4206340999808,361.73386649996974,right,0.0,0.2960025999927893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,26.0,1.0,53.0,1.0,361.7486088000005,,,,,,,,,361.7356078000739,362.53373030002695,363.34842759999447,363.3329201000743,363.3329872000031,363.34842759999447,363.34842759999447,363.34842759999447,363.73353219998535,right,1.0,0.3778511000564322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,0.0,54.0,1.0,363.74787049996667,,,,,,,,,363.7359988000244,364.5584972000215,365.3643546999665,365.348738700035,365.3487851000391,365.3643546999665,365.3643546999665,365.3643546999665,365.7813517000759,right,1.0,0.4035629999125376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,27.0,1.0,55.0,0.0,365.7970031000441,,,,,,,,,365.78385220002383,365.8983034000266,366.7131623000605,366.697101400001,366.6971432999708,366.7131623000605,366.7131623000605,366.7131623000605,367.0310749000637,right,0.0,0.2993532000109553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,0.0,56.0,1.0,367.0458078000229,,,,,,,,,367.0337801000569,367.14654970006086,367.9627754000248,367.9462051000446,367.9462420999771,367.9627754000248,367.9627754000248,367.9627754000248,368.06553110003006,right,1.0,0.0959252000320702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,28.0,1.0,57.0,0.0,368.0786797000328,,,,,,,,,368.068721299991,369.2780379999895,370.07754089997616,370.0621994000394,370.0622384999879,370.07754089997616,370.07754089997616,370.07754089997616,370.3794724000618,left,1.0,0.2949018999934196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
right,right,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,0.0,58.0,1.0,370.39405350002926,,,,,,,,,370.3828021000372,371.5930820000358,372.3925067000091,372.3767077999655,372.3767480000388,372.3925067000091,372.3925067000091,372.3925067000091,372.76140239997767,right,1.0,0.3668464999645948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
left,left,accuracy,,,,,0.0,1.0,1.0,0.0,29.0,1.0,59.0,0.0,372.7757569999667,,,,,,,,,372.7638930999674,373.97450550005306,374.77402050001547,374.7583197000204,374.7583577000769,374.77402050001547,374.77402050001547,374.77402050001547,375.4932706999825,right,0.0,0.7156942000146955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
,,accuracy,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-135,3.0,random_dot,59.99545233802225,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.49547349999193,375.5077121000504,380.5066463999683,sub-135,,,,
