direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,stimulusDots.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,479.0278782998212,,,,,,,,,479.0148443998769,479.3778663999401,480.1775235999376,480.162152600009,480.16218809993006,480.1775235999376,480.1775235999376,480.1775235999376,481.1295016999357,right,1.0,22.44733120012097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,481.1443184998352,,,,,,,,,481.1305748999585,482.3445420998614,483.1441839998588,483.1292844999116,483.1293236999773,483.1441839998588,483.1441839998588,483.1441839998588,484.26228779996745,right,0.0,22.60727510019205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,484.2778562998865,,,,,,,,,484.2635393999517,485.4759004998487,486.2769216999877,486.26055639982224,486.2605854999274,486.2769216999877,486.2769216999877,486.2769216999877,487.079563499894,right,1.0,22.29055580007844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,487.09419969981536,,,,,,,,,487.08094279980287,487.1929198999424,487.9940067999996,487.9793677998241,487.9794097999111,487.9940067999996,487.9940067999996,487.9940067999996,489.0304507999681,left,1.0,22.53311900002882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,489.0438752998598,,,,,,,,,489.0316977999173,489.1448426998686,489.9612270998769,489.9457799999509,489.9458223998081,489.9612270998769,489.9612270998769,489.9612270998769,491.16253639990464,right,0.0,22.684007100062445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,491.1778378998861,,,,,,,,,491.1640245998278,491.9779581998009,492.7927298999857,492.7769050998613,492.7769454999361,492.7927298999857,492.7927298999857,492.7927298999857,493.54692269978113,right,1.0,22.24799899989739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,493.5600400997792,,,,,,,,,493.5480454999488,493.6604295999277,494.45961629995145,494.4447255998384,494.4447573998477,494.45961629995145,494.45961629995145,494.45961629995145,495.2465668998193,right,0.0,22.27752450015396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,495.2604939998128,,,,,,,,,495.2479749999475,496.06059069978073,496.85976649983786,496.84401729982346,496.8440407000016,496.85976649983786,496.85976649983786,496.85976649983786,497.61066819983535,right,1.0,22.247822900302708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,497.6265604998917,,,,,,,,,497.6115109999664,497.9605471999385,498.7590839997865,498.7445197999477,498.7445431998931,498.7590839997865,498.7590839997865,498.7590839997865,502.9292991999537,right,1.0,25.65810730028897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,502.9424270999152,,,,,,,,,502.9307078998536,503.0442663999274,503.8438118000049,503.82817219989374,503.82820759993047,503.8438118000049,503.8438118000049,503.8438118000049,504.5447586998344,left,1.0,22.197090599918734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,504.5602076000068,,,,,,,,,504.5458050998859,504.9105526998173,505.7106517998036,505.6951455997769,505.69518349994905,505.7106517998036,505.7106517998036,505.7106517998036,506.6299489999656,right,0.0,22.413952100090683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,506.6433826999273,,,,,,,,,506.63143999991007,507.84333169995807,508.6438317999709,508.6285529998131,508.6285902999807,508.6438317999709,508.6438317999709,508.6438317999709,509.3433069998864,right,1.0,22.19454140006565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,509.35863169981167,,,,,,,,,509.3441131999716,509.4443297998514,510.2432126998901,510.22823959984817,510.2282716999762,510.2432126998901,510.2432126998901,510.2432126998901,510.9795744998846,right,1.0,22.229156400077045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,510.9933674999047,,,,,,,,,510.980951000005,512.1931869999971,512.9945367998444,512.9785781998653,512.9786178998183,512.9945367998444,512.9945367998444,512.9945367998444,513.5439459998161,left,1.0,22.03242600010708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-061,1.0,random_dot,59.89081902827439,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5445734998211,513.5597513997927,518.559361099964,518.5450948998332,sub-061,,,,
