direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,1.0,396.9168770000106,,,,,,,,,396.9022559999721,397.7165752999717,398.5168903999729,398.5004230000195,398.50044879998313,398.5168903999729,398.5168903999729,398.5168903999729,399.45098989998223,right,1.0,15.65984199999366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,399.46675459999824,,,,,,,,,399.4518175999983,400.2669123000233,401.0673861000105,401.0504358999897,401.0504564999719,401.0673861000105,401.0673861000105,401.0673861000105,401.63486609997926,left,1.0,15.295199099986348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,1.0,401.6498768000165,,,,,,,,,401.6362380000064,401.7500161000062,402.5504622000153,402.5338715999969,402.53388499998255,402.5504622000153,402.5504622000153,402.5504622000153,403.0348542999709,right,1.0,15.214009999996051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,0.0,403.0499038000125,,,,,,,,,403.0357979999972,403.1496928000124,403.9504730000044,403.93451739999,403.9345474999864,403.9504730000044,403.9504730000044,403.9504730000044,404.25213769997936,left,1.0,15.03177289996529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,404.2666881000041,,,,,,,,,404.2532067999709,404.3665667999885,405.1671878999914,405.1506756999879,405.1506981999846,405.1671878999914,405.1671878999914,405.1671878999914,405.5349773999769,right,1.0,15.085824900015725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,405.5496800999972,,,,,,,,,405.5361361000105,405.6498811999918,406.450344700017,406.4347090999945,406.4347415000084,406.450344700017,406.450344700017,406.450344700017,406.751483,left,1.0,15.017326499975752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,406.7666827000212,,,,,,,,,406.7524615000002,406.8669360000058,407.66735160001554,407.651082700002,407.65110169997206,407.66735160001554,407.66735160001554,407.66735160001554,407.9676093999879,right,0.0,15.02466190000996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,407.98309910000535,,,,,,,,,407.9685909000109,408.3334227000014,409.1338136999984,409.1170391999767,409.1170617999742,409.1338136999984,409.1338136999984,409.1338136999984,409.3680014000274,left,0.0,14.96129760000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,409.3830133000156,,,,,,,,,409.36853199999314,409.483125299972,410.2839410000015,410.26744859997416,410.2674694000161,410.2839410000015,410.2839410000015,410.2839410000015,410.8177446000045,right,1.0,15.255139600019902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,410.83347399998456,,,,,,,,,410.8183094999986,412.033255700022,412.8339461999713,412.81717739999294,412.8172013000003,412.8339461999713,412.8339461999713,412.8339461999713,413.4178516999818,left,1.0,15.301823999965563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,413.43312170001445,,,,,,,,,413.418996500026,413.78370959998574,414.5842100000009,414.5671224999824,414.5671359000262,414.5842100000009,414.5842100000009,414.5842100000009,414.9347305999836,right,1.0,15.076039700012188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,414.9501386000193,,,,,,,,,414.9360841999878,415.0504175000242,415.8507803999819,415.8337348999921,415.8337475999724,415.8507803999819,415.8507803999819,415.8507803999819,416.2347621999797,left,1.0,15.11055550002493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,0.0,416.2499401000096,,,,,,,,,416.23591250000754,417.0502573000267,417.85023119999096,417.8341413000017,417.8341613999801,417.85023119999096,417.85023119999096,417.85023119999096,419.151114200009,right,0.0,16.02677950001089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,1.0,419.1668105999706,,,,,,,,,419.152101100015,419.26691309997113,420.0671889000223,420.0508226000238,420.05085070000496,420.0671889000223,420.0671889000223,420.0671889000223,420.3179693000274,left,0.0,14.971240899991244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-170,1.0,random_dot,59.94797713315364,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.3189124999917,420.3331742999726,425.33318169997074,425.3173689999967,sub-170,,,,
