direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,stimulusDots.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,373.9258570999955,,,,,,,,,373.9131340999738,374.72689659998287,375.52800389999175,375.5116224999947,375.5116592999839,375.52800389999175,375.52800389999175,375.52800389999175,376.53024469999946,right,0.0,14.23343860002933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,376.544572999992,,,,,,,,,376.5310797999846,376.6448200999876,377.4462835000013,377.4299860999745,377.43001669997466,377.4462835000013,377.4462835000013,377.4462835000013,378.5321181999752,right,1.0,14.317367100011325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,378.54652249999344,,,,,,,,,378.5330475999799,378.6466060999956,379.4480574999761,379.4316398999945,379.431680299982,379.4480574999761,379.4480574999761,379.4480574999761,380.0500400999736,right,0.0,13.82745550002437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,380.0644748999912,,,,,,,,,380.0513333999843,381.2654406999936,382.06716059998143,382.0502298999927,382.0502655000018,382.06716059998143,382.06716059998143,382.06716059998143,382.7687269999879,left,0.0,13.93308060002164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,382.7830382999964,,,,,,,,,382.7703005999792,382.8834976999788,383.6848643999838,383.6679048999795,383.66792719997466,383.6848643999838,383.6848643999838,383.6848643999838,384.3033700999804,left,0.0,13.85005020000972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,384.31779419997474,,,,,,,,,384.3042047999916,384.66819139997824,385.469912999979,385.4529096999904,385.45293519998086,385.469912999979,385.469912999979,385.469912999979,386.0215730999771,left,1.0,13.776068000035592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,386.0359184999834,,,,,,,,,386.0224645999842,386.8365511999873,387.6383386999951,387.6211920999922,387.6212468999729,387.6383386999951,387.6383386999951,387.6383386999951,388.2563863999967,right,0.0,13.855199100013124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,388.2709245999868,,,,,,,,,388.2571184999833,388.37132619999466,389.1725813999946,389.15616339998087,389.1562181999907,389.1725813999946,389.1725813999946,389.1725813999946,389.89171879997593,right,1.0,13.952219300030263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,0.0,389.9058293999988,,,,,,,,,389.89238599999226,390.2561795999936,391.0578775999893,391.0409214999818,391.0409411999863,391.0578775999893,391.0578775999893,391.0578775999893,391.7429002999852,right,0.0,13.912733000004664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,1.0,391.7574192999746,,,,,,,,,391.74384989999817,392.5582220999932,393.3597045999777,393.3430041999964,393.3430303999921,393.3597045999777,393.3597045999777,393.3597045999777,393.92811739997705,left,0.0,13.804574100009631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,393.9426092999929,,,,,,,,,393.9292916999839,394.292738499993,395.0944901999901,395.07808809998096,395.07811760000186,395.0944901999901,395.0944901999901,395.0944901999901,395.52993609997793,left,0.0,13.660462900006678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,395.5437796999759,,,,,,,,,395.53136349999113,395.643934199994,396.4457529999781,396.4288121999998,396.4288333999866,396.4457529999781,396.4457529999781,396.4457529999781,397.0968862999871,left,1.0,13.88492480001878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,0.0,397.1117662999896,,,,,,,,,397.09759140000097,397.9125724999758,398.7142255999788,398.6973705999844,398.6973958999733,398.7142255999788,398.7142255999788,398.7142255999788,399.3498696999741,right,0.0,13.874927199998638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,1.0,399.3637943999784,,,,,,,,,399.3511549999821,399.7140426999831,400.5156464999891,400.49863149999874,400.4986501999956,400.5156464999891,400.5156464999891,400.5156464999891,401.2677422999986,right,1.0,13.981641899998069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-126,1.0,random_dot,60.19197629699565,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.2690348999749,401.28188219998265,406.269507399993,sub-126,,,,
