direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,stimulusDots.stopped,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,textFeedback.stopped,feedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,688.8290381000843,,,,,,,,,688.8145406001713,689.1793544001412,689.9796154000796,689.9628881001845,689.9629223002121,689.9796154000796,689.9796154000796,689.9796154000796,,690.997053500032,left,1.0,21.81449789996259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,691.0122120000888,,,,,,,,,690.9983814000152,691.3622916000895,692.1628747000359,692.1459850000683,692.1460072000045,692.1628747000359,692.1628747000359,692.1628747000359,,696.3815072001889,right,1.0,25.02228969987482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,696.3954738001339,,,,,,,,,696.3831551000476,697.5959197001066,698.3959737000987,698.3795277001336,698.3795635001734,698.3959737000987,698.3959737000987,698.3959737000987,,699.3470188002102,left,1.0,21.74782619974576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,699.3621777000371,,,,,,,,,699.3481353002135,699.7121782000177,700.5128933000378,700.4962880001403,700.4963196001481,700.5128933000378,700.5128933000378,700.5128933000378,,701.4485936001875,right,1.0,21.73877319996245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,701.462406600127,,,,,,,,,701.4499763001222,702.2625264001545,703.0630099000409,703.0463594000321,703.0463825000916,703.0630099000409,703.0630099000409,703.0630099000409,,704.3480093001854,right,1.0,22.089561599772424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,704.3625289001502,,,,,,,,,704.3493452002294,704.4625362001825,705.2625643000938,705.2465496000368,705.2465751999989,705.2625643000938,705.2625643000938,705.2625643000938,,705.7812993000261,left,1.0,21.323407399933785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,705.7953805001453,,,,,,,,,705.7828572001308,706.995381400222,707.7966625001281,707.7796208001673,707.7796513000503,707.7966625001281,707.7966625001281,707.7966625001281,,708.9166276000906,right,1.0,21.924207099946216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,708.928584500216,,,,,,,,,708.9180573001504,709.2789234002121,710.0796693000011,710.0624718000181,710.0625001001172,710.0796693000011,710.0796693000011,710.0796693000011,,710.8135617000517,left,1.0,21.53446799982339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,710.8290840000845,,,,,,,,,710.8144632000476,712.0372746000066,712.8463310000952,712.8295478001237,712.8295717001893,712.8463310000952,712.8463310000952,712.8463310000952,,713.5314298002049,right,1.0,21.4888689997606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,713.5456749000587,,,,,,,,,713.5327082001604,713.6456957000773,714.4457371002063,714.429569200147,714.4296119001228,714.4457371002063,714.4457371002063,714.4457371002063,,715.2809253002051,left,1.0,21.639219199772924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,715.2957803001627,,,,,,,,,715.2819354000967,715.396328400122,716.1962510000449,716.1795904000755,716.179617700167,716.1962510000449,716.1962510000449,716.1962510000449,,716.9642113000154,right,1.0,21.570261699613184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,716.9788908001501,,,,,,,,,716.9654445000924,718.1786017999984,718.9797607001383,718.9634315001313,718.96347720013,718.9797607001383,718.9797607001383,718.9797607001383,,719.8972088000737,left,1.0,21.70947189978324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,1.0,719.9121416001581,,,,,,,,,719.8983842001762,721.1123367000837,721.9127895000856,721.8962482002098,721.8962776002008,721.9127895000856,721.9127895000856,721.9127895000856,,723.2475594000425,left,0.0,22.13677449990064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,0.0,723.2620964001399,,,,,,,,,723.2490270000417,724.0622393002268,724.8629739000462,724.8469848001841,724.8470182002056,724.8629739000462,724.8629739000462,724.8629739000462,,726.4813430001959,left,1.0,22.42306049983017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-166,1.0,random_dot,59.87113342271462,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.482322400203,726.4956604000181,731.495431400137,731.4795906001236,sub-166,,,,
