direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,textGoodbye.stopped,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 74
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,0.0,46.0,0.0,454.9827343999641,,,,,,,,,454.9700929999817,455.08325249992777,455.88333079998847,455.86740669992287,455.8674401999451,455.88333079998847,455.88333079998847,455.88333079998847,456.4851055999752,left,1.0,37.82786400010809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,1.0,456.4994014999829,,,,,,,,,456.4868415999226,457.69994429999497,458.4999969999772,458.4845688999631,458.4846067999024,458.4999969999772,458.4999969999772,458.4999969999772,459.4350552998949,right,1.0,38.15555370016955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,459.4495609999867,,,,,,,,,459.43676609999966,460.64968729997054,461.45026489999145,461.4338840999408,461.43392729992047,461.45026489999145,461.45026489999145,461.45026489999145,462.0518535999581,left,1.0,37.82819610007573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,462.0660182998981,,,,,,,,,462.0535842999816,462.1667190999724,462.9671822999371,462.950868899934,462.950900399941,462.9671822999371,462.9671822999371,462.9671822999371,466.4363597999327,right,1.0,40.70214160019532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,1.0,466.4493395999307,,,,,,,,,466.4380812998861,467.6496417999733,468.45033449993934,468.4340130999917,468.4340495999204,468.45033449993934,468.45033449993934,468.45033449993934,470.368650999968,right,1.0,39.137123500113375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,0.0,470.3828096999787,,,,,,,,,470.3704270999879,470.48307429999113,471.2833887999877,471.2672919998877,471.2673224998871,471.2833887999877,471.2833887999877,471.2833887999877,473.4852548999479,left,1.0,39.41963280003984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,0.0,473.4997494999552,,,,,,,,,473.48708369990345,474.29936379997525,475.10030049993657,475.0841821999056,475.084216899937,475.10030049993657,475.10030049993657,475.10030049993657,478.1681683999486,right,0.0,40.29430090007372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,1.0,478.1827172999037,,,,,,,,,478.1698993999744,479.3831194998929,480.1835458999267,480.16736809990834,480.1674039999489,480.1835458999267,480.1835458999267,480.1835458999267,481.0024151999969,right,1.0,38.04494840011466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,1.0,481.0160113999154,,,,,,,,,481.0042237999151,481.3670250999276,482.1667121999199,482.1506368999835,482.1506690999959,482.1667121999199,482.1667121999199,482.1667121999199,485.6187751999824,right,1.0,40.684947200119495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,0.0,485.6326449998887,,,,,,,,,485.6204771999037,486.43304559995886,487.2332802999299,487.2178550999379,487.2178912999807,487.2332802999299,487.2332802999299,487.2332802999299,487.8852669999469,left,1.0,37.87202890007757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,1.0,487.8998058999423,,,,,,,,,487.8870057999157,488.0000069999369,488.80026879999787,488.78397679992486,488.7840160999913,488.80026879999787,488.80026879999787,488.80026879999787,492.2347414999968,left,0.0,40.655150700127706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,0.0,492.2497062999755,,,,,,,,,492.23648809990846,493.0494331999216,493.8498863999266,493.8343659999082,493.8343961999053,493.8498863999266,493.8498863999266,493.8498863999266,494.8694620999741,left,1.0,38.25234670005739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,0.0,494.8834113999037,,,,,,,,,494.8711844999343,494.9827719999012,495.783326099976,495.7669234999921,495.7669625999406,495.783326099976,495.783326099976,495.783326099976,499.96869779995177,right,0.0,41.41792450018693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,1.0,499.9825260998914,,,,,,,,,499.9705276999157,501.1828174999682,501.9835688999156,501.96689839998726,501.9669299999951,501.9835688999156,501.9835688999156,501.9835688999156,502.9022907998879,right,1.0,38.14960210002028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-099,1.0,random_dot,60.34074414961158,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.9035615999019,502.91599889996,507.91621049994137,507.9002973999595,sub-099,,,,
