direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,instr_trials.thisRepN,instr_trials.thisTrialN,instr_trials.thisN,instr_trials.thisIndex,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,thisRow.t,notes,general_instruction.started,textGeneralInstr.started,respGeneralInstr.started,general_instruction.stopped,respGeneralInstr.keys,respGeneralInstr.rt,respGeneralInstr.duration,ITI.started,fixcross.started,fixcross.stopped,ITI.stopped,dots.started,backgroundDots.started,stimulusDots.started,respDots.started,dots.stopped,respDots.keys,respDots.corr,respDots.rt,respDots.duration,feedback.started,textFeedback.started,feedback.stopped,textFeedback.stopped,info.started,textInfo.started,keyRespInfo.started,info.stopped,keyRespInfo.keys,keyRespInfo.rt,keyRespInfo.duration,test_instruction.started,textTestInstr.started,respTestInstr.started,test_instruction.stopped,respTestInstr.keys,respTestInstr.rt,respTestInstr.duration,random_instruction.started,textRandomInstr.started,respRandomInstr.started,random_instruction.stopped,respRandomInstr.keys,respRandomInstr.rt,respRandomInstr.duration,stimulusDots.stopped,goodbye.started,textGoodbye.started,goodbye.stopped,participant,session,expName,frameRate,Unnamed: 73
left,left,speed,,,,,0.0,1.0,1.0,1.0,23.0,1.0,47.0,0.0,405.0394278000167,,,,,,,,,405.0333667000232,405.83898100000806,406.6476378000225,406.63902280002367,406.6390377000207,406.6476378000225,406.6476378000225,406.6476378000225,407.5909794000036,right,0.0,34.94294609996723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,24.0,0.0,48.0,0.0,407.596709800011,,,,,,,,,407.59186919999775,407.9467867000203,408.7557357000187,408.7470389000082,408.7470627000148,408.7557357000187,408.7557357000187,408.7557357000187,409.4731470000115,right,0.0,34.72064899999532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,24.0,1.0,49.0,1.0,409.4794030000048,,,,,,,,,409.473893700022,410.6789644000237,411.4797630000103,411.47133840000606,411.4713588000159,411.4797630000103,411.4797630000103,411.4797630000103,412.1811273000203,right,1.0,34.70168499997817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,25.0,0.0,50.0,0.0,412.1867611000198,,,,,,,,,412.1821739000152,412.2867810000025,413.0917144000123,413.08003870002,413.0800862000033,413.0917144000123,413.0917144000123,413.0917144000123,414.2489063000248,right,0.0,35.16434219997609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,25.0,1.0,51.0,1.0,414.2528635000053,,,,,,,,,414.2496530000062,414.60295890001,415.4120192000119,415.40333660002216,415.40335840001353,415.4120192000119,415.4120192000119,415.4120192000119,416.4609362000192,left,0.0,35.0552408999647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,26.0,0.0,52.0,1.0,416.46756700001424,,,,,,,,,416.462482700008,417.2686394000193,418.070114800008,418.0608540000103,418.0608685000043,418.070114800008,418.070114800008,418.070114800008,418.5298604000127,left,0.0,34.460371099965414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,26.0,1.0,53.0,0.0,418.5355614,,,,,,,,,418.530654000002,419.7348052000161,420.5354438000068,420.5270567999978,420.527069600008,420.5354438000068,420.5354438000068,420.5354438000068,420.8616299999994,right,0.0,34.32691659996635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,27.0,0.0,54.0,0.0,420.86776300001657,,,,,,,,,420.8624861999997,420.9680387000262,421.7811630000069,421.7692349000136,421.7692883000127,421.7811630000069,421.7811630000069,421.7811630000069,422.4944674000144,left,1.0,34.71521079997183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,27.0,1.0,55.0,1.0,422.50056670000777,,,,,,,,,422.4960036000121,422.6007554000244,423.4100389000087,423.4015902000247,423.401611600013,423.4100389000087,423.4100389000087,423.4100389000087,424.1355689000047,left,0.0,34.725635899958434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,28.0,0.0,56.0,0.0,424.1418484000024,,,,,,,,,424.136416000023,424.9419332000252,425.7424444000062,425.7342567000014,425.7342767000082,425.7424444000062,425.7424444000062,425.7424444000062,426.33470870001474,right,0.0,34.59341199998744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,28.0,1.0,57.0,1.0,426.3411051000003,,,,,,,,,426.3355079000176,426.4416280000005,427.2509207999974,427.2420309000008,427.2420614000002,427.2509207999974,427.2509207999974,427.2509207999974,427.81791220000014,left,0.0,34.57057079998776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
left,left,speed,,,,,0.0,1.0,1.0,1.0,29.0,0.0,58.0,0.0,427.8242030000256,,,,,,,,,427.8188468000153,428.62398670002585,429.4329741000256,429.4243696000194,429.4243931000237,429.4329741000256,429.4329741000256,429.4329741000256,430.0675226000021,right,0.0,34.64033019996714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
right,right,speed,,,,,0.0,1.0,1.0,1.0,29.0,1.0,59.0,1.0,430.0735911000229,,,,,,,,,430.0688347000105,430.8734380000096,431.6866580000205,431.67489010002464,431.67494230001466,431.6866580000205,431.6866580000205,431.6866580000205,432.6168905000086,left,0.0,34.93430879997322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
,,speed,,,,,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-235,1.0,random_dot,119.9705352356494,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.61763110000174,432.62298490002286,437.6218961999985,sub-235,,,,
