id,block,trial,detectOri,imagineOri,present,stimulus,congruency,visLevel,response,corr,rt,vivid,compliance,complied
sub-108,5,39,left,left,1,present,congruent,3.7,absent,0,0.3477373000005173,3,left,yes
sub-108,5,41,left,left,1,present,congruent,6.1,present,1,0.6241634999987582,3,left,yes
sub-108,5,31,left,left,1,present,congruent,4.8,present,1,0.6808645000000979,3,left,yes
sub-108,5,2,left,left,1,present,congruent,5.3,absent,0,0.5922876999993605,3,left,yes
sub-108,5,42,left,left,1,present,congruent,3.7,absent,0,0.3171049000011408,3,left,yes
sub-108,5,24,left,left,1,present,congruent,14,present,1,0.2903312999987975,3,left,yes
sub-108,5,18,left,left,1,present,congruent,4.8,absent,0,0.5349884999995993,3,left,yes
sub-108,5,1,left,left,1,present,congruent,14,present,1,0.3400372000014613,3,left,yes
sub-108,5,33,left,left,1,present,congruent,6.1,present,1,0.34848840000086057,3,left,yes
sub-108,5,29,left,left,1,present,congruent,7.3,present,1,0.3388476999989507,3,left,yes
sub-108,5,7,left,left,1,present,congruent,5.3,absent,0,0.6403463999995438,3,left,yes
sub-108,5,37,left,left,1,present,congruent,7.3,present,1,0.3643647999997483,3,left,yes
sub-108,5,23,left,left,0,absent,congruent,0,absent,1,0.31305020000036166,3,left,yes
sub-108,5,32,left,left,1,present,congruent,6.1,absent,0,0.6283648000007815,3,left,yes
sub-108,5,20,left,left,1,present,congruent,4.8,absent,0,0.3322872000007919,3,left,yes
sub-108,5,36,left,left,1,present,congruent,4.8,absent,0,0.3151903999987553,3,left,yes
sub-108,5,17,left,left,1,present,congruent,7.3,present,1,0.4477024000007077,3,left,yes
sub-108,5,34,left,left,1,present,congruent,5.3,absent,0,0.5887576000004628,3,left,yes
sub-108,5,16,left,left,0,absent,congruent,0,absent,1,0.6590046000001166,3,left,yes
sub-108,5,26,left,left,1,present,congruent,6.1,absent,0,0.4633503999993991,3,left,yes
sub-108,5,19,left,left,1,present,congruent,5.3,absent,0,0.5411851000008028,3,left,yes
sub-108,5,6,left,left,1,present,congruent,3.7,absent,0,0.28583380000054603,3,left,yes
sub-108,5,10,left,left,1,present,congruent,7.3,present,1,0.21557729999949515,3,left,yes
sub-108,5,38,left,left,1,present,congruent,7.3,present,1,0.339571700000306,3,left,yes
sub-108,5,4,left,left,1,present,congruent,14,present,1,0.3481800999998086,3,left,yes
sub-108,5,8,left,left,1,present,congruent,7.3,present,1,0.6489208000002691,3,left,yes
sub-108,5,21,left,left,1,present,congruent,5.3,absent,0,0.31974199999967823,3,left,yes
sub-108,5,40,left,left,1,present,congruent,14,present,1,0.3116633000008733,3,left,yes
sub-108,5,14,left,left,1,present,congruent,3.7,absent,0,0.3624243000012939,3,left,yes
sub-108,5,30,left,left,1,present,congruent,3.7,absent,0,0.3941481000001658,3,left,yes
sub-108,5,22,left,left,1,present,congruent,4.8,absent,0,0.3363219000002573,3,left,yes
sub-108,1,25,right,right,0,absent,congruent,0,absent,1,0.3624139000003197,3,right,yes
sub-108,1,17,right,right,1,present,congruent,3.7,absent,0,0.3309616000005917,3,right,yes
sub-108,1,23,right,right,1,present,congruent,7.3,present,1,0.3558042000004207,3,right,yes
sub-108,1,20,right,right,1,present,congruent,5.3,present,1,0.474371100001008,3,right,yes
sub-108,1,14,right,right,1,present,congruent,6.1,present,1,0.46171569999933126,3,right,yes
sub-108,1,39,right,right,1,present,congruent,6.1,present,1,0.4036739999992278,3,right,yes
sub-108,1,19,right,right,1,present,congruent,5.3,present,1,0.38308390000020154,3,right,yes
sub-108,1,9,right,right,0,absent,congruent,0,absent,1,0.401899799999228,3,right,yes
sub-108,1,31,right,right,1,present,congruent,4.8,present,1,0.4299802000005002,3,right,yes
sub-108,1,16,right,right,1,present,congruent,14,present,1,0.3796906999996281,3,right,yes
sub-108,1,42,right,right,1,present,congruent,3.7,absent,0,0.4020507000004727,3,right,yes
sub-108,1,12,right,right,1,present,congruent,6.1,present,1,0.39664389999961713,3,right,yes
sub-108,1,1,right,right,1,present,congruent,6.1,absent,0,0.5440084000001661,3,right,yes
sub-108,1,32,right,right,1,present,congruent,7.3,present,1,0.4137854000000516,3,right,yes
sub-108,1,4,right,right,1,present,congruent,6.1,present,1,0.5545664000001125,3,right,yes
sub-108,1,26,right,right,1,present,congruent,7.3,absent,0,0.4464861000014934,3,right,yes
sub-108,1,35,right,right,1,present,congruent,4.8,absent,0,0.4424053000002459,3,right,yes
sub-108,1,29,right,right,1,present,congruent,3.7,absent,0,0.3326316000002407,3,right,yes
sub-108,1,28,right,right,1,present,congruent,14,present,1,0.4578399999991234,3,right,yes
sub-108,1,41,right,right,1,present,congruent,5.3,absent,0,0.4470640999988973,3,right,yes
sub-108,1,8,right,right,1,present,congruent,3.7,absent,0,0.465065099999265,3,right,yes
sub-108,1,10,right,right,1,present,congruent,4.8,absent,0,0.6054753999997047,3,right,yes
sub-108,1,33,right,right,1,present,congruent,14,present,1,0.3384989999995014,3,right,yes
sub-108,1,22,right,right,0,absent,congruent,0,absent,1,0.4323617000009108,3,right,yes
sub-108,1,34,right,right,1,present,congruent,5.3,present,1,0.4034201000013127,3,right,yes
sub-108,1,40,right,right,0,absent,congruent,0,absent,1,0.413872099999935,3,right,yes
sub-108,1,30,right,right,1,present,congruent,4.8,absent,0,0.33875889999944775,3,right,yes
sub-108,1,6,right,right,0,absent,congruent,0,absent,1,0.37289160000000265,3,right,yes
sub-108,1,18,right,right,1,present,congruent,14,present,1,0.37827740000102494,3,right,yes
sub-108,1,37,right,right,1,present,congruent,3.7,absent,0,0.3581581999987975,3,right,yes
sub-108,1,11,right,right,1,present,congruent,5.3,absent,0,0.6225178999993659,3,right,yes
sub-108,1,24,right,right,1,present,congruent,7.3,absent,0,0.5470601999986684,3,right,yes
sub-108,1,38,right,right,1,present,congruent,6.1,absent,0,0.839921000000686,3,right,yes
sub-108,1,2,right,right,1,present,congruent,4.8,absent,0,0.31679479999911564,3,right,yes
sub-108,1,3,right,right,1,present,congruent,14,present,1,0.40086820000033185,3,right,yes
sub-108,1,21,right,right,1,present,congruent,5.3,absent,0,0.6498463000007177,3,right,yes
sub-108,1,7,right,right,1,present,congruent,7.3,absent,0,0.6509291999991547,3,right,yes
sub-108,1,13,right,right,0,absent,congruent,0,absent,1,0.35006690000045637,3,right,yes
sub-108,1,36,right,right,1,present,congruent,4.8,present,1,0.5686026999992464,3,right,yes
sub-108,1,15,right,right,1,present,congruent,3.7,absent,0,0.5175146000001405,3,right,yes
sub-108,1,5,right,right,1,present,congruent,7.3,present,1,0.34940409999944677,3,right,yes
sub-108,1,27,right,right,1,present,congruent,14,present,1,0.6527862999992067,3,right,yes
sub-108,4,15,left,right,1,present,incongruent,3.7,absent,0,0.7528113999997004,3,right,yes
sub-108,4,29,left,right,1,present,incongruent,4.8,absent,0,0.8792500999988988,3,right,yes
sub-108,4,12,left,right,1,present,incongruent,7.3,present,1,0.5680666999996902,3,right,yes
sub-108,4,36,left,right,1,present,incongruent,5.3,absent,0,0.5189339000007749,3,right,yes
sub-108,4,11,left,right,1,present,incongruent,5.3,absent,0,0.8961703000004491,3,right,yes
sub-108,4,25,left,right,1,present,incongruent,7.3,present,1,0.35071070000049076,3,right,yes
sub-108,4,9,left,right,1,present,incongruent,14,present,1,0.4518513000002713,3,right,yes
sub-108,4,7,left,right,1,present,incongruent,3.7,absent,0,0.4920982000003278,3,right,yes
sub-108,4,22,left,right,1,present,incongruent,14,present,1,0.35607709999931103,3,right,yes
sub-108,4,6,left,right,1,present,incongruent,6.1,absent,0,0.6655657999999676,3,right,yes
sub-108,4,24,left,right,0,absent,incongruent,0,absent,1,0.16706040000099165,3,right,yes
sub-108,4,34,left,right,1,present,incongruent,4.8,absent,0,0.7954820000013569,3,right,yes
sub-108,4,2,left,right,1,present,incongruent,5.3,absent,0,0.7274086999987048,3,right,yes
sub-108,4,33,left,right,1,present,incongruent,6.1,present,1,0.4431873000012274,3,right,yes
sub-108,4,27,left,right,0,absent,incongruent,0,absent,1,0.27605429999857733,3,right,yes
sub-108,4,30,left,right,1,present,incongruent,7.3,present,1,0.4392141999996966,3,right,yes
sub-108,4,41,left,right,1,present,incongruent,5.3,absent,0,0.6522331999985909,3,right,yes
sub-108,4,20,left,right,1,present,incongruent,3.7,absent,0,0.24139580000155547,3,right,yes
sub-108,4,39,left,right,0,absent,incongruent,0,absent,1,0.28442119999999704,3,right,yes
sub-108,4,38,left,right,0,absent,incongruent,0,absent,1,0.322090699999535,3,right,yes
sub-108,4,4,left,right,1,present,incongruent,14,present,1,0.2355520000000979,3,right,yes
sub-108,4,1,left,right,1,present,incongruent,7.3,present,1,0.4004139999997278,3,right,yes
sub-108,4,5,left,right,1,present,incongruent,3.7,absent,0,0.2891010000003007,3,right,yes
sub-108,4,18,left,right,1,present,incongruent,5.3,absent,0,0.5083015999989584,3,right,yes
sub-108,4,13,left,right,1,present,incongruent,14,present,1,0.3315261999996437,3,right,yes
sub-108,4,32,left,right,0,absent,incongruent,0,absent,1,0.1699349999998958,3,right,yes
sub-108,4,19,left,right,1,present,incongruent,3.7,absent,0,0.5366715000000113,3,right,yes
sub-108,4,21,left,right,1,present,incongruent,4.8,absent,0,1.2582983000011154,3,right,yes
sub-108,4,16,left,right,0,absent,incongruent,0,absent,1,0.3896139000007679,3,right,yes
sub-108,4,42,left,right,1,present,incongruent,6.1,present,1,0.30858570000054897,3,right,yes
sub-108,4,37,left,right,1,present,incongruent,4.8,absent,0,0.40024110000013025,3,right,yes
sub-108,4,17,left,right,1,present,incongruent,4.8,absent,0,0.3017606000012165,3,right,yes
sub-108,4,8,left,right,1,present,incongruent,3.7,absent,0,0.3227533000008407,3,right,yes
sub-108,4,35,left,right,1,present,incongruent,14,present,1,0.36793029999898863,3,right,yes
sub-108,4,10,left,right,1,present,incongruent,5.3,present,1,0.3420029999997496,3,right,yes
sub-108,4,3,left,right,1,present,incongruent,14,present,1,0.3180214000003616,3,right,yes
sub-108,4,26,left,right,1,present,incongruent,6.1,absent,0,0.2906680999985838,3,right,yes
sub-108,4,31,left,right,1,present,incongruent,7.3,present,1,0.49280200000066543,3,right,yes
sub-108,4,14,left,right,1,present,incongruent,7.3,present,1,0.3633652999997139,3,right,yes
sub-108,4,40,left,right,1,present,incongruent,4.8,absent,0,0.4182497000001604,3,right,yes
sub-108,4,28,left,right,1,present,incongruent,6.1,absent,0,0.80185259999962,3,right,yes
sub-108,4,23,left,right,1,present,incongruent,6.1,absent,0,0.5944937000003847,3,right,yes
sub-109,5,10,left,left,1,present,congruent,7.3,present,1,1.5832714000716803,3,left,yes
sub-109,5,38,left,left,1,present,congruent,7.3,present,1,0.6959405000088736,3,left,yes
sub-109,5,11,left,left,1,present,congruent,5.3,absent,0,1.186578999971971,3,left,yes
sub-109,5,19,left,left,1,present,congruent,5.3,absent,0,0.45270230004098266,3,left,yes
sub-109,5,37,left,left,1,present,congruent,7.3,present,1,0.35294649994466454,3,left,yes
sub-109,5,28,left,left,0,absent,congruent,0,absent,1,0.5332781999604777,3,left,yes
sub-109,5,9,left,left,0,absent,congruent,0,absent,1,0.6650631999364123,3,left,yes
sub-109,5,42,left,left,1,present,congruent,3.7,absent,0,0.449804300093092,3,left,yes
sub-109,5,16,left,left,0,absent,congruent,0,absent,1,0.49596279999241233,3,left,yes
sub-109,5,26,left,left,1,present,congruent,6.1,absent,0,0.5054884999990463,3,left,yes
sub-109,5,21,left,left,1,present,congruent,5.3,absent,0,0.6923279000911862,3,left,yes
sub-109,5,40,left,left,1,present,congruent,14,present,1,0.3552747000940144,3,left,yes
sub-109,5,18,left,left,1,present,congruent,4.8,absent,0,0.5520194999407977,3,left,yes
sub-109,5,20,left,left,1,present,congruent,4.8,absent,0,0.49204020004253834,3,left,yes
sub-109,5,4,left,left,1,present,congruent,14,present,1,0.325759100029245,3,left,yes
sub-109,5,8,left,left,1,present,congruent,7.3,present,1,0.3856426000129431,3,left,yes
sub-109,5,29,left,left,1,present,congruent,7.3,present,1,0.37017090001609176,3,left,yes
sub-109,5,33,left,left,1,present,congruent,6.1,absent,0,0.4132988000055775,3,left,yes
sub-109,5,14,left,left,1,present,congruent,3.7,absent,0,0.47604159999173135,3,left,yes
sub-109,5,12,left,left,1,present,congruent,14,present,1,0.1250847999472171,3,left,yes
sub-109,5,25,left,left,1,present,congruent,3.7,absent,0,0.4159405999816954,3,left,yes
sub-109,5,41,left,left,1,present,congruent,6.1,present,1,0.3761152999941259,3,left,yes
sub-109,5,24,left,left,1,present,congruent,14,present,1,0.2782225999981165,3,left,yes
sub-109,5,30,left,left,1,present,congruent,3.7,present,1,0.9324913000455126,3,left,yes
sub-109,5,36,left,left,1,present,congruent,4.8,present,1,1.9160599999595431,3,left,yes
sub-109,5,27,left,left,1,present,congruent,6.1,absent,0,0.5759454000508413,3,left,yes
sub-109,5,31,left,left,1,present,congruent,4.8,absent,0,1.3160222000442443,3,left,yes
sub-109,5,5,left,left,1,present,congruent,6.1,present,1,0.4384884999599308,3,left,yes
sub-109,5,22,left,left,1,present,congruent,4.8,absent,0,0.6396651000250131,3,left,yes
sub-109,5,7,left,left,1,present,congruent,5.3,absent,0,0.42213039996568114,3,left,yes
sub-109,5,39,left,left,1,present,congruent,3.7,absent,0,0.4561729000415653,3,left,yes
sub-109,5,1,left,left,1,present,congruent,14,present,1,0.3202070000115782,3,left,yes
sub-109,5,6,left,left,1,present,congruent,3.7,absent,0,0.6329949999926612,3,left,yes
sub-109,5,34,left,left,1,present,congruent,5.3,present,1,0.3945110999047756,3,left,yes
sub-109,5,15,left,left,0,absent,congruent,0,absent,1,0.4754634000128135,3,left,yes
sub-109,5,17,left,left,1,present,congruent,7.3,present,1,0.3775474999565631,3,left,yes
sub-109,5,23,left,left,0,absent,congruent,0,absent,1,0.6322077999357134,3,left,yes
sub-109,5,13,left,left,1,present,congruent,14,present,1,0.2830911000492051,3,left,yes
sub-109,5,2,left,left,1,present,congruent,5.3,absent,0,0.7889382999856025,3,left,yes
sub-109,5,32,left,left,1,present,congruent,6.1,present,1,0.49522590008564293,3,left,yes
sub-109,5,3,left,left,0,absent,congruent,0,absent,1,0.41537310008425266,3,left,yes
sub-109,5,35,left,left,1,present,congruent,4.8,absent,0,0.6401796999853104,3,left,yes
sub-109,3,41,right,none,1,present,none,6.1,present,1,0.9043143000453712,None,down,yes
sub-109,3,14,right,none,1,present,none,14,present,1,0.3216895000077784,None,down,yes
sub-109,3,28,right,none,1,present,none,14,present,1,0.30547320004552603,None,down,yes
sub-109,3,32,right,none,1,present,none,3.7,absent,0,1.221604499965906,None,down,yes
sub-109,3,37,right,none,1,present,none,3.7,absent,0,0.39982050005346537,None,down,yes
sub-109,3,33,right,none,0,absent,none,0,absent,1,0.3807354999007657,None,down,yes
sub-109,3,7,right,none,1,present,none,14,present,1,0.32651330006774515,None,down,yes
sub-109,3,18,right,none,1,present,none,7.3,present,1,0.32522659993264824,None,down,yes
sub-109,3,3,right,none,1,present,none,7.3,present,1,0.34797399991657585,None,down,yes
sub-109,3,38,right,none,1,present,none,7.3,present,1,0.3154975998913869,None,down,yes
sub-109,3,20,right,none,1,present,none,3.7,present,1,0.7248056000098586,None,down,yes
sub-109,3,40,right,none,1,present,none,4.8,present,1,0.3999083000235259,None,down,yes
sub-109,3,2,right,none,1,present,none,14,present,1,0.38563569996040314,None,down,yes
sub-109,3,22,right,none,1,present,none,3.7,absent,0,0.4101038998924196,None,down,yes
sub-109,3,5,right,none,1,present,none,4.8,present,1,0.3933647000230849,None,down,yes
sub-109,3,10,right,none,1,present,none,5.3,present,1,0.377111499896273,None,down,yes
sub-109,3,31,right,none,1,present,none,14,present,1,0.35175260005053133,None,down,yes
sub-109,3,25,right,none,1,present,none,4.8,absent,0,0.5971387000754476,None,down,yes
sub-109,3,4,right,none,1,present,none,7.3,present,1,0.3485355000011623,None,down,yes
sub-109,3,17,right,none,1,present,none,3.7,absent,0,0.43778979999478906,None,down,yes
sub-109,3,39,right,none,1,present,none,7.3,present,1,0.3299048999324441,None,down,yes
sub-109,3,15,right,none,0,absent,none,0,absent,1,0.4373712999513373,None,down,yes
sub-109,3,36,right,none,0,absent,none,0,absent,1,0.3754025000380352,None,down,yes
sub-109,3,27,right,none,1,present,none,6.1,present,1,0.3859861999517306,None,down,yes
sub-109,3,11,right,none,0,absent,none,0,absent,1,0.3801887000445277,None,down,yes
sub-109,3,42,right,none,0,absent,none,0,absent,1,0.4497200000332669,None,down,yes
sub-109,3,1,right,none,1,present,none,5.3,present,1,0.3862800999777392,None,down,yes
sub-109,3,23,right,none,1,present,none,4.8,present,1,0.3512901000212878,None,down,yes
sub-109,3,24,right,none,0,absent,none,0,absent,1,0.6993436999619007,None,down,yes
sub-109,3,13,right,none,1,present,none,6.1,present,1,0.30323780002072453,None,down,yes
sub-109,3,21,right,none,1,present,none,5.3,present,1,0.35914319998119026,None,down,yes
sub-109,3,6,right,none,1,present,none,6.1,present,1,0.3343596999766305,None,down,yes
sub-109,3,8,right,none,1,present,none,3.7,present,1,0.7617742998991162,None,down,yes
sub-109,3,30,right,none,1,present,none,5.3,present,1,0.3677697000093758,None,down,yes
sub-109,3,29,right,none,1,present,none,6.1,present,1,0.430481499992311,None,down,yes
sub-109,3,34,right,none,1,present,none,14,present,1,0.3211894000414759,None,down,yes
sub-109,3,19,right,none,1,present,none,5.3,present,1,0.4284900000784546,None,down,yes
sub-109,3,16,right,none,1,present,none,7.3,present,1,0.33532780001405627,None,down,yes
sub-109,3,9,right,none,1,present,none,6.1,present,1,0.3708227999741211,None,down,yes
sub-109,3,26,right,none,1,present,none,4.8,present,1,1.874706399976276,None,down,yes
sub-109,3,35,right,none,1,present,none,4.8,present,1,1.906274800072424,None,down,yes
sub-109,3,12,right,none,1,present,none,5.3,present,1,2.0823855999624357,None,down,yes
sub-109,2,12,right,left,1,present,incongruent,14,present,1,0.3903612000867725,2,left,yes
sub-109,2,21,right,left,1,present,incongruent,5.3,present,1,0.3945639999583363,2,left,yes
sub-109,2,31,right,left,1,present,incongruent,5.3,present,1,0.8023898999672383,2,left,yes
sub-109,2,8,right,left,1,present,incongruent,3.7,absent,0,0.5262650999939069,2,left,yes
sub-109,2,38,right,left,1,present,incongruent,7.3,present,1,0.364714999916032,2,left,yes
sub-109,2,27,right,left,1,present,incongruent,3.7,present,1,0.41971709998324513,2,left,yes
sub-109,2,26,right,left,1,present,incongruent,4.8,absent,0,0.4735355000011623,2,left,yes
sub-109,2,24,right,left,1,present,incongruent,5.3,absent,0,0.635674599907361,2,left,yes
sub-109,2,41,right,left,1,present,incongruent,7.3,present,1,0.4010991000104696,2,left,yes
sub-109,2,23,right,left,1,present,incongruent,6.1,absent,0,0.594854100025259,2,left,yes
sub-109,2,37,right,left,1,present,incongruent,4.8,absent,0,0.3959620000096038,2,left,yes
sub-109,2,22,right,left,1,present,incongruent,7.3,present,1,0.4717956999083981,2,left,yes
sub-109,2,4,right,left,1,present,incongruent,6.1,present,1,0.4162046000128612,2,left,yes
sub-109,2,13,right,left,1,present,incongruent,4.8,absent,0,0.859324699966237,2,left,yes
sub-109,2,14,right,left,1,present,incongruent,3.7,absent,0,0.5708116999594495,2,left,yes
sub-109,2,40,right,left,1,present,incongruent,7.3,present,1,0.38467990001663566,2,left,yes
sub-109,2,35,right,left,0,absent,incongruent,0,absent,1,0.4444066999712959,2,left,yes
sub-109,2,15,right,left,1,present,incongruent,3.7,present,1,0.49411119997967035,2,left,yes
sub-109,2,1,right,left,1,present,incongruent,5.3,present,1,0.3957121999701485,2,left,yes
sub-109,2,5,right,left,1,present,incongruent,4.8,absent,0,0.3902967000612989,2,left,yes
sub-109,2,3,right,left,1,present,incongruent,14,present,1,0.8351385000860319,2,left,yes
sub-109,2,18,right,left,1,present,incongruent,5.3,present,1,0.4266897001070902,2,left,yes
sub-109,2,6,right,left,0,absent,incongruent,0,absent,1,0.3866869999328628,2,left,yes
sub-109,2,29,right,left,1,present,incongruent,7.3,present,1,0.3564171000616625,2,left,yes
sub-109,2,36,right,left,1,present,incongruent,6.1,present,1,0.41927319997921586,2,left,yes
sub-109,2,9,right,left,0,absent,incongruent,0,absent,1,0.3853512000059709,2,left,yes
sub-109,2,7,right,left,1,present,incongruent,14,present,1,0.3418527999892831,2,left,yes
sub-109,2,11,right,left,1,present,incongruent,6.1,present,1,0.3853229000233114,2,left,yes
sub-109,2,10,right,left,0,absent,incongruent,0,absent,1,0.5330334000755101,2,left,yes
sub-109,2,16,right,left,1,present,incongruent,3.7,absent,0,0.49548539996612817,2,left,yes
sub-109,2,33,right,left,1,present,incongruent,14,present,1,0.3490786000620574,2,left,yes
sub-109,2,2,right,left,1,present,incongruent,7.3,present,1,0.3154177999822423,2,left,yes
sub-109,2,42,right,left,1,present,incongruent,6.1,present,1,0.39089849998708814,2,left,yes
sub-109,2,25,right,left,1,present,incongruent,14,present,1,0.3400390000315383,2,left,yes
sub-109,2,20,right,left,1,present,incongruent,3.7,present,1,0.3897284000413492,2,left,yes
sub-109,2,30,right,left,0,absent,incongruent,0,absent,1,0.3891948999371379,2,left,yes
sub-109,2,34,right,left,1,present,incongruent,6.1,present,1,0.3646496000001207,2,left,yes
sub-109,2,39,right,left,1,present,incongruent,5.3,present,1,0.4663079000310972,2,left,yes
sub-109,2,32,right,left,1,present,incongruent,4.8,present,1,0.3801587999332696,2,left,yes
sub-109,2,28,right,left,0,absent,incongruent,0,absent,1,0.3165906999493018,2,left,yes
sub-109,2,17,right,left,1,present,incongruent,14,present,1,0.3663422000827268,2,left,yes
sub-109,6,6,left,none,1,present,none,6.1,present,1,1.0442091999575496,None,down,yes
sub-109,6,18,left,none,1,present,none,4.8,absent,0,0.4849334000609815,None,down,yes
sub-109,6,40,left,none,1,present,none,6.1,present,1,0.3883806000230834,None,down,yes
sub-109,6,4,left,none,1,present,none,14,present,1,0.3493123999796808,None,down,yes
sub-109,6,36,left,none,1,present,none,7.3,present,1,0.4041928999358788,None,down,yes
sub-109,6,17,left,none,1,present,none,14,present,1,0.3162449999945238,None,down,yes
sub-109,6,34,left,none,1,present,none,5.3,absent,0,0.4221572999376803,None,down,yes
sub-109,6,22,left,none,1,present,none,6.1,absent,0,0.7790179000003263,None,down,yes
sub-109,6,29,left,none,1,present,none,4.8,absent,0,0.6616961000254378,None,down,yes
sub-109,6,7,left,none,0,absent,none,0,absent,1,0.4326439000433311,None,down,yes
sub-109,6,37,left,none,1,present,none,4.8,absent,0,0.3748460999922827,None,down,yes
sub-109,6,21,left,none,1,present,none,5.3,present,1,0.42078450007829815,None,down,yes
sub-109,6,5,left,none,1,present,none,6.1,present,1,0.3342045000754297,None,down,yes
sub-109,6,14,left,none,1,present,none,4.8,present,1,0.5109443999826908,None,down,yes
sub-109,6,25,left,none,1,present,none,14,present,1,0.31617639993783087,None,down,yes
sub-109,6,13,left,none,1,present,none,3.7,absent,0,0.3918314999900758,None,down,yes
sub-109,6,9,left,none,1,present,none,14,present,1,0.30824819998815656,None,down,yes
sub-109,6,33,left,none,0,absent,none,0,absent,1,0.6597445999504998,None,down,yes
sub-109,6,12,left,none,1,present,none,6.1,present,1,0.7072738000424579,None,down,yes
sub-109,6,27,left,none,1,present,none,5.3,present,1,0.4329819000558928,None,down,yes
sub-109,6,41,left,none,1,present,none,6.1,absent,0,0.5175284000579268,None,down,yes
sub-109,6,20,left,none,1,present,none,3.7,absent,0,0.435691999970004,None,down,yes
sub-109,6,39,left,none,1,present,none,3.7,absent,0,0.29860169999301434,None,down,yes
sub-109,6,10,left,none,0,absent,none,0,absent,1,0.35421310004312545,None,down,yes
sub-109,6,16,left,none,1,present,none,7.3,present,1,0.3245077000465244,None,down,yes
sub-109,6,8,left,none,1,present,none,4.8,absent,0,0.34413630003109574,None,down,yes
sub-109,6,30,left,none,1,present,none,7.3,present,1,0.34238940000068396,None,down,yes
sub-109,6,24,left,none,1,present,none,4.8,present,1,0.4011634000344202,None,down,yes
sub-109,6,42,left,none,1,present,none,7.3,present,1,0.5422163000330329,None,down,yes
sub-109,6,3,left,none,1,present,none,7.3,present,1,0.4181285999948159,None,down,yes
sub-109,6,11,left,none,0,absent,none,0,absent,1,0.5303857999388129,None,down,yes
sub-109,6,2,left,none,1,present,none,5.3,absent,0,0.4152917000465095,None,down,yes
sub-109,6,28,left,none,1,present,none,3.7,absent,0,0.49233290005940944,None,down,yes
sub-109,6,23,left,none,1,present,none,14,present,1,0.4273240000475198,None,down,yes
sub-109,6,31,left,none,0,absent,none,0,absent,1,0.7175533999688923,None,down,yes
sub-109,6,35,left,none,1,present,none,14,present,1,0.34538179996889085,None,down,yes
sub-109,6,15,left,none,1,present,none,5.3,absent,0,0.5393996998900548,None,down,yes
sub-109,6,26,left,none,1,present,none,3.7,absent,0,0.45081770000979304,None,down,yes
sub-109,6,19,left,none,1,present,none,7.3,present,1,0.35333029995672405,None,down,yes
sub-109,6,32,left,none,1,present,none,5.3,absent,0,0.4103288999758661,None,down,yes
sub-109,6,38,left,none,1,present,none,3.7,absent,0,0.5788363000610843,None,down,yes
sub-109,6,1,left,none,0,absent,none,0,absent,1,0.476906800060533,None,down,yes
sub-109,4,25,left,right,1,present,incongruent,7.3,present,1,1.7831828999333084,2,right,yes
sub-109,4,34,left,right,1,present,incongruent,4.8,absent,0,0.6291852000867948,2,right,yes
sub-109,4,20,left,right,1,present,incongruent,3.7,absent,0,0.42377410002518445,2,right,yes
sub-109,4,8,left,right,1,present,incongruent,3.7,absent,0,0.5688527999445796,2,right,yes
sub-109,4,21,left,right,1,present,incongruent,4.8,present,1,0.45711379998829216,2,right,yes
sub-109,4,3,left,right,1,present,incongruent,14,present,1,0.4029379999265075,2,right,yes
sub-109,4,35,left,right,1,present,incongruent,14,present,1,0.38127460004761815,2,right,yes
sub-109,4,19,left,right,1,present,incongruent,3.7,absent,0,0.4165694999974221,2,right,yes
sub-109,4,6,left,right,1,present,incongruent,6.1,absent,0,0.5181519000325352,2,right,yes
sub-109,4,18,left,right,1,present,incongruent,5.3,absent,0,0.5783435000339523,2,right,yes
sub-109,4,28,left,right,1,present,incongruent,6.1,present,1,0.4702095999382436,2,right,yes
sub-109,4,4,left,right,1,present,incongruent,14,present,1,0.3188022000249475,2,right,yes
sub-109,4,32,left,right,0,absent,incongruent,0,absent,1,1.2981171999126673,2,right,yes
sub-109,4,23,left,right,1,present,incongruent,6.1,present,1,1.497066400013864,2,right,yes
sub-109,4,36,left,right,1,present,incongruent,5.3,present,1,0.39668250002432615,2,right,yes
sub-109,4,29,left,right,1,present,incongruent,4.8,present,1,0.6149427000200376,2,right,yes
sub-109,4,11,left,right,1,present,incongruent,5.3,absent,0,0.420862500090152,2,right,yes
sub-109,4,42,left,right,1,present,incongruent,6.1,absent,0,0.6526398999849334,2,right,yes
sub-109,4,40,left,right,1,present,incongruent,4.8,present,1,0.7240927000530064,2,right,yes
sub-109,4,17,left,right,1,present,incongruent,4.8,absent,0,0.397962799994275,2,right,yes
sub-109,4,38,left,right,0,absent,incongruent,0,absent,1,0.3887577999848872,2,right,yes
sub-109,4,7,left,right,1,present,incongruent,3.7,absent,0,0.37904180004261434,2,right,yes
sub-109,4,22,left,right,1,present,incongruent,14,present,1,0.3705993000185117,2,right,yes
sub-109,4,24,left,right,0,absent,incongruent,0,absent,1,0.6045341999270022,2,right,yes
sub-109,4,41,left,right,1,present,incongruent,5.3,present,1,2.4946176999947056,2,right,yes
sub-109,4,33,left,right,1,present,incongruent,6.1,present,1,0.6188669999828562,2,right,yes
sub-109,4,15,left,right,1,present,incongruent,3.7,absent,0,0.534252000041306,2,right,yes
sub-109,4,37,left,right,1,present,incongruent,4.8,absent,0,1.0535224000923336,2,right,yes
sub-109,4,30,left,right,1,present,incongruent,7.3,present,1,0.32563990005292,2,right,yes
