thisN,thisTrialN,thisRepN,trialType,stimOri,isPresent,corrKey,frames,prac_detect_key.keys,prac_detect_key.corr,prac_detect_key.rt,prac_detect_key.duration,block,imagineOri,instrText,trialFilesImg,grtEx,trialInBlock,vivid_resp.keys,vivid_resp.rt,vivid_resp.duration,detectOri,trialFile,vividText,imgFileMI,imgFileDE,imagOri,present,visCode,visLevel,finalVis,correctKey,main_detect_key.keys,main_detect_key.corr,main_detect_key.rt,main_detect_key.duration,block_compliance_key.keys,block_compliance_key.rt,block_compliance_key.duration,main_vivid_key.keys,main_vivid_key.rt,main_vivid_key.duration,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_prac_trials.thisRepN,loop_prac_trials.thisTrialN,loop_prac_trials.thisN,loop_prac_trials.thisIndex,imgBlockLoop.thisRepN,imgBlockLoop.thisTrialN,imgBlockLoop.thisN,imgBlockLoop.thisIndex,img_trial_loop.thisRepN,img_trial_loop.thisTrialN,img_trial_loop.thisN,img_trial_loop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,thisRow.t,notes,consent_1.started,consent_txt.started,consent_1.stopped,consent_2.started,consent2_txt.started,consent_2.stopped,welcome.started,welcome_txt.started,example_img.started,welcome.stopped,practice_instructions.started,practice_instructions.stopped,fixation_cross.started,fix_cross.started,fixation_cross.stopped,practice_stimulus.started,practice_stim_img.started,practice_stimulus.stopped,practice_detect.started,prac_detect_txt.started,prac_detect_key.started,practice_detect.stopped,resp,correct,loop_prac_trials.prac_detect_key.keys,loop_prac_trials.prac_detect_key.corr,loop_prac_trials.prac_detect_key.rt,loop_prac_trials.prac_detect_key.duration,practice_stim_img.stopped,fix_cross.stopped,practice_detect_feedback.started,practice_feedback_txt.started,practice_detect_feedback.stopped,loop_practice.practice_feedback_key.keys,loop_practice.practice_feedback_key.rt,loop_practice.practice_feedback_key.duration,imagery_practice_instructions.started,imagery_practice_txt.started,imagery_practice_instructions.stopped,imagery_practice_block_instructions.started,imagery_prac_block_instruction_txt.started,imagery_prac_block_instruction_continue_txt.started,imagery_prac_grating_example_img.started,imagery_practice_block_instructions.stopped,practice_imagery_stimulus.started,imagery_prac_stim_img.started,imagery_prac_stim_img.stopped,practice_imagery_stimulus.stopped,practice_vivid_rating.started,vivid_rating.started,vivid_resp.started,practice_vivid_rating.stopped,img_trial_loop.vivid_resp.keys,img_trial_loop.vivid_resp.rt,img_trial_loop.vivid_resp.duration,main_instructions.started,main_instruction_txt.started,main_instructions.stopped,block_instruction.started,main_block_continue_txt.started,main_block_detect_img.started,main_block_imagine_img.started,block_instruction.stopped,main_stimulus.started,main_img.started,main_img.stopped,main_stimulus.stopped,frames_len,frames_first,frames_last,main_detection.started,main_detect_txt.started,main_detect_key.started,main_detection.stopped,trialLoop.main_detect_key.keys,trialLoop.main_detect_key.corr,trialLoop.main_detect_key.rt,trialLoop.main_detect_key.duration,block_compliance_check.started,block_compliance_txt.started,block_compliance_key.started,block_compliance_check.stopped,blockLoop.block_compliance_key.keys,blockLoop.block_compliance_key.rt,blockLoop.block_compliance_key.duration,block_vividness_rating.started,main_vivid_txt.started,main_vivid_key.started,block_vividness_rating.stopped,blockLoop.main_vivid_key.keys,blockLoop.main_vivid_key.rt,blockLoop.main_vivid_key.duration,main_vivid_txt.stopped,main_vivid_key.stopped,subj_question.started,subj_question_txt.started,subj_question_key.started,subj_question.stopped,subj_question_key.keys,subj_question_key.rt,subj_question_key.duration,goodbye_txt.started,end_txt.started,goodbye_txt.stopped,participant
40,40,0,NA,NA,NA,NA,"['img/stim_2_vis_1.png', 'img/stim_2_vis_2.png', 'img/stim_2_vis_4.png', 'img/stim_2_vis_5.png', 'img/stim_2_vis_6.png', 'img/stim_2_vis_7.png', 'img/stim_2_vis_9.png', 'img/stim_2_vis_10.png', 'img/stim_2_vis_11.png', 'img/stim_2_vis_12.png', 'img/stim_2_vis_14.png', 'img/stim_2_vis_15.png', 'img/stim_2_vis_16.png', 'img/stim_2_vis_17.png', 'img/stim_2_vis_19.png', 'img/stim_2_vis_20.png', 'img/stim_2_vis_21.png', 'img/stim_2_vis_22.png', 'img/stim_2_vis_24.png', 'img/stim_2_vis_25.png']",NA,NA,NA,NA,1,right,In diesem Block sollen Sie RECHTS geneigte Streifenmuster ERKENNEN und RECHTS geneigte Streifenmuster VORSTELLEN.,NA,NA,10,NA,NA,NA,RIGHT,trialsB1.csv,99999,img/stim_2_vis_50_MI.png,img/stim_2_vis_50_DE.png,RIGHT,1,2,4.8,25,right,right,1,0.31585108199942624,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,40,40,9,242.7829825839981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.77597691700063,242.7829825839981,242.97531758400143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.98513854200064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.97535399999833,242.98513854200064,244.9812508340001,244.9767639999991,20,img/stim_2_vis_1.png,img/stim_2_vis_25.png,244.976798959,244.9812508340001,244.9812508340001,245.3091194999979,right,1,0.31585108199942624,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
41,41,0,NA,NA,NA,NA,"['img/stim_2_vis_1.png', 'img/stim_2_vis_3.png', 'img/stim_2_vis_5.png', 'img/stim_2_vis_7.png', 'img/stim_2_vis_8.png', 'img/stim_2_vis_10.png', 'img/stim_2_vis_12.png', 'img/stim_2_vis_14.png', 'img/stim_2_vis_16.png', 'img/stim_2_vis_18.png', 'img/stim_2_vis_19.png', 'img/stim_2_vis_21.png', 'img/stim_2_vis_23.png', 'img/stim_2_vis_25.png', 'img/stim_2_vis_27.png', 'img/stim_2_vis_29.png', 'img/stim_2_vis_30.png', 'img/stim_2_vis_32.png', 'img/stim_2_vis_34.png', 'img/stim_2_vis_36.png']",NA,NA,NA,NA,1,right,In diesem Block sollen Sie RECHTS geneigte Streifenmuster ERKENNEN und RECHTS geneigte Streifenmuster VORSTELLEN.,NA,NA,33,NA,NA,NA,RIGHT,trialsB1.csv,99999,img/stim_2_vis_50_MI.png,img/stim_2_vis_50_DE.png,RIGHT,1,6,14,36,right,right,1,0.04718504100310383,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,41,32,245.3143777500009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.30942904200128,245.3143777500009,245.50869604200125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.51868733399897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.50872937500023,245.51868733399897,247.51473737500055,247.5106099170007,20,img/stim_2_vis_1.png,img/stim_2_vis_36.png,247.510631541998,247.51473737500055,247.51473737500055,247.56379862500037,right,1,0.04718504100310383,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,right,In diesem Block sollen Sie RECHTS geneigte Streifenmuster ERKENNEN und RECHTS geneigte Streifenmuster VORSTELLEN.,NA,NA,NA,NA,NA,NA,right,trialsB1.csv,99999,img/stim_2_vis_50_MI.png,img/stim_2_vis_50_DE.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,right,4.447241290999955,None,2,2.4640100830001757,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.56851033400017,247.5734673340012,247.5734673340012,252.02543329200125,right,4.447241290999955,None,252.0330054590013,252.03843779199815,252.03843779199815,254.5088208749985,2,2.4640100830001757,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
0,0,0,NA,NA,NA,NA,"['img/stim_1_vis_1.png', 'img/stim_1_vis_2.png', 'img/stim_1_vis_4.png', 'img/stim_1_vis_5.png', 'img/stim_1_vis_6.png', 'img/stim_1_vis_8.png', 'img/stim_1_vis_9.png', 'img/stim_1_vis_10.png', 'img/stim_1_vis_12.png', 'img/stim_1_vis_13.png', 'img/stim_1_vis_14.png', 'img/stim_1_vis_15.png', 'img/stim_1_vis_17.png', 'img/stim_1_vis_18.png', 'img/stim_1_vis_19.png', 'img/stim_1_vis_21.png', 'img/stim_1_vis_22.png', 'img/stim_1_vis_23.png', 'img/stim_1_vis_25.png', 'img/stim_1_vis_26.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,11,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,1,3,5.3,26,right,right,1,0.29378212499796064,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,0,0,10,259.2294411670009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.2230864999983,259.2294411670009,259.4250010420001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.52988662500135,254.5358089590009,254.5358089590009,254.5358089590009,259.213001791999,259.42502533399966,259.434586667001,NA,261.41513258399937,20,img/stim_1_vis_1.png,img/stim_1_vis_26.png,261.4151587919987,261.4244260000014,261.4244260000014,261.7257536249999,right,1,0.29378212499796064,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
1,1,0,NA,NA,NA,NA,"['img/stim_1_vis_1.png', 'img/stim_1_vis_3.png', 'img/stim_1_vis_4.png', 'img/stim_1_vis_6.png', 'img/stim_1_vis_7.png', 'img/stim_1_vis_9.png', 'img/stim_1_vis_10.png', 'img/stim_1_vis_12.png', 'img/stim_1_vis_13.png', 'img/stim_1_vis_15.png', 'img/stim_1_vis_16.png', 'img/stim_1_vis_18.png', 'img/stim_1_vis_19.png', 'img/stim_1_vis_21.png', 'img/stim_1_vis_22.png', 'img/stim_1_vis_24.png', 'img/stim_1_vis_25.png', 'img/stim_1_vis_27.png', 'img/stim_1_vis_28.png', 'img/stim_1_vis_30.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,37,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,1,5,7.3,30,right,right,1,0.3123556659993483,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,1,1,36,261.73175504200117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.7260470420006,261.73175504200117,261.9253729589982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.9346012499991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.9253963339979,261.9346012499991,263.93175937499836,263.9264816670002,20,img/stim_1_vis_1.png,img/stim_1_vis_30.png,263.9265021249994,263.93175937499836,263.93175937499836,264.2469869589986,right,1,0.3123556659993483,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
2,2,0,NA,NA,NA,NA,"['img/stim_1_vis_1.png', 'img/stim_1_vis_3.png', 'img/stim_1_vis_4.png', 'img/stim_1_vis_6.png', 'img/stim_1_vis_7.png', 'img/stim_1_vis_9.png', 'img/stim_1_vis_10.png', 'img/stim_1_vis_12.png', 'img/stim_1_vis_13.png', 'img/stim_1_vis_15.png', 'img/stim_1_vis_16.png', 'img/stim_1_vis_18.png', 'img/stim_1_vis_19.png', 'img/stim_1_vis_21.png', 'img/stim_1_vis_22.png', 'img/stim_1_vis_24.png', 'img/stim_1_vis_25.png', 'img/stim_1_vis_27.png', 'img/stim_1_vis_28.png', 'img/stim_1_vis_30.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,38,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,1,5,7.3,30,right,right,1,0.36679191599978367,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,2,2,37,264.2583892500006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.24735283399787,264.2583892500006,264.4417767499981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.45086487499793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.4418056249997,264.45086487499793,266.44918458399843,266.4435497919985,20,img/stim_1_vis_1.png,img/stim_1_vis_30.png,266.4435827499983,266.44918458399843,266.44918458399843,266.8251515000011,right,1,0.36679191599978367,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
3,3,0,NA,NA,NA,NA,"['img/stim_1_vis_1.png', 'img/stim_1_vis_2.png', 'img/stim_1_vis_4.png', 'img/stim_1_vis_5.png', 'img/stim_1_vis_7.png', 'img/stim_1_vis_8.png', 'img/stim_1_vis_10.png', 'img/stim_1_vis_11.png', 'img/stim_1_vis_12.png', 'img/stim_1_vis_14.png', 'img/stim_1_vis_15.png', 'img/stim_1_vis_17.png', 'img/stim_1_vis_18.png', 'img/stim_1_vis_19.png', 'img/stim_1_vis_21.png', 'img/stim_1_vis_22.png', 'img/stim_1_vis_24.png', 'img/stim_1_vis_25.png', 'img/stim_1_vis_27.png', 'img/stim_1_vis_28.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,33,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,1,4,6.1,28,right,right,1,0.33365745799892466,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,3,3,32,266.8308270419984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.82537075000073,266.8308270419984,267.02511895899806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.03468050000083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.02515408399995,267.03468050000083,269.03024966700104,269.026430083999,20,img/stim_1_vis_1.png,img/stim_1_vis_28.png,269.02645029199994,269.03024966700104,269.03024966700104,269.37568304199885,right,1,0.33365745799892466,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
4,4,0,NA,NA,NA,NA,"['img/noise_1.png', 'img/noise_2.png', 'img/noise_3.png', 'img/noise_4.png', 'img/noise_5.png', 'img/noise_6.png', 'img/noise_7.png', 'img/noise_8.png', 'img/noise_9.png', 'img/noise_10.png', 'img/noise_11.png', 'img/noise_12.png', 'img/noise_13.png', 'img/noise_14.png', 'img/noise_15.png', 'img/noise_16.png', 'img/noise_17.png', 'img/noise_18.png', 'img/noise_19.png', 'img/noise_20.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,23,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,0,0,0,0,left,right,0,1.160699456999282,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,4,4,22,269.3812429999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.3760151669994,269.3812429999998,269.5740017499993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.5827326670005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.57403033399896,269.5827326670005,271.5811244590004,271.5772779170002,20,img/noise_1.png,img/noise_20.png,271.5772987499986,271.5811244590004,271.5811244590004,272.7463929170008,right,0,1.160699456999282,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
5,5,0,NA,NA,NA,NA,"['img/stim_1_vis_1.png', 'img/stim_1_vis_3.png', 'img/stim_1_vis_4.png', 'img/stim_1_vis_6.png', 'img/stim_1_vis_7.png', 'img/stim_1_vis_9.png', 'img/stim_1_vis_10.png', 'img/stim_1_vis_12.png', 'img/stim_1_vis_13.png', 'img/stim_1_vis_15.png', 'img/stim_1_vis_16.png', 'img/stim_1_vis_18.png', 'img/stim_1_vis_19.png', 'img/stim_1_vis_21.png', 'img/stim_1_vis_22.png', 'img/stim_1_vis_24.png', 'img/stim_1_vis_25.png', 'img/stim_1_vis_27.png', 'img/stim_1_vis_28.png', 'img/stim_1_vis_30.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,17,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,1,5,7.3,30,right,right,1,0.3381457079995016,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,5,5,16,272.757946583999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.746805499999,272.757946583999,272.9411460839983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.9498149589999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.9411754590001,272.9498149589999,274.9477264999987,274.943543166999,20,img/stim_1_vis_1.png,img/stim_1_vis_30.png,274.94357691700134,274.9477264999987,274.9477264999987,275.2925555420006,right,1,0.3381457079995016,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
6,6,0,NA,NA,NA,NA,"['img/stim_1_vis_1.png', 'img/stim_1_vis_3.png', 'img/stim_1_vis_5.png', 'img/stim_1_vis_7.png', 'img/stim_1_vis_8.png', 'img/stim_1_vis_10.png', 'img/stim_1_vis_12.png', 'img/stim_1_vis_14.png', 'img/stim_1_vis_16.png', 'img/stim_1_vis_18.png', 'img/stim_1_vis_19.png', 'img/stim_1_vis_21.png', 'img/stim_1_vis_23.png', 'img/stim_1_vis_25.png', 'img/stim_1_vis_27.png', 'img/stim_1_vis_29.png', 'img/stim_1_vis_30.png', 'img/stim_1_vis_32.png', 'img/stim_1_vis_34.png', 'img/stim_1_vis_36.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,40,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,1,6,14,36,right,right,1,0.5959688330003701,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,6,6,39,275.29878366699995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.2928962090009,275.29878366699995,275.4920538340011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.5012514170012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.4920745419986,275.5012514170012,277.4988471249999,277.4937250840012,20,img/stim_1_vis_1.png,img/stim_1_vis_36.png,277.4937478339998,277.4988471249999,277.4988471249999,278.0971640839998,right,1,0.5959688330003701,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
7,7,0,NA,NA,NA,NA,"['img/stim_1_vis_1.png', 'img/stim_1_vis_2.png', 'img/stim_1_vis_4.png', 'img/stim_1_vis_5.png', 'img/stim_1_vis_6.png', 'img/stim_1_vis_8.png', 'img/stim_1_vis_9.png', 'img/stim_1_vis_10.png', 'img/stim_1_vis_12.png', 'img/stim_1_vis_13.png', 'img/stim_1_vis_14.png', 'img/stim_1_vis_15.png', 'img/stim_1_vis_17.png', 'img/stim_1_vis_18.png', 'img/stim_1_vis_19.png', 'img/stim_1_vis_21.png', 'img/stim_1_vis_22.png', 'img/stim_1_vis_23.png', 'img/stim_1_vis_25.png', 'img/stim_1_vis_26.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,21,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,1,3,5.3,26,right,right,1,0.3601029989986273,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,7,7,20,278.10707329199795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.0973790419994,278.10707329199795,278.29170112499924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.30181783399894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.2917260840004,278.30181783399894,280.296673249999,280.2927482089981,20,img/stim_1_vis_1.png,img/stim_1_vis_26.png,280.29279812499954,280.296673249999,280.296673249999,280.6592010839995,right,1,0.3601029989986273,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
8,8,0,NA,NA,NA,NA,"['img/stim_1_vis_1.png', 'img/stim_1_vis_2.png', 'img/stim_1_vis_4.png', 'img/stim_1_vis_5.png', 'img/stim_1_vis_6.png', 'img/stim_1_vis_8.png', 'img/stim_1_vis_9.png', 'img/stim_1_vis_10.png', 'img/stim_1_vis_12.png', 'img/stim_1_vis_13.png', 'img/stim_1_vis_14.png', 'img/stim_1_vis_15.png', 'img/stim_1_vis_17.png', 'img/stim_1_vis_18.png', 'img/stim_1_vis_19.png', 'img/stim_1_vis_21.png', 'img/stim_1_vis_22.png', 'img/stim_1_vis_23.png', 'img/stim_1_vis_25.png', 'img/stim_1_vis_26.png']",NA,NA,NA,NA,5,left,In diesem Block sollen Sie LINKS geneigte Streifenmuster ERKENNEN und LINKS geneigte Streifenmuster VORSTELLEN.,NA,NA,2,NA,NA,NA,LEFT,trialsB5.csv,99999,img/stim_1_vis_50_MI.png,img/stim_1_vis_50_DE.png,LEFT,1,3,5.3,26,right,right,1,0.43070404100217274,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,0,8,8,1,280.66560562499944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.65953866699783,280.66560562499944,280.85738449999917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.86662133400023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.85742033399947,280.86662133400023,282.86499783399995,282.86046708399954,20,img/stim_1_vis_1.png,img/stim_1_vis_26.png,282.8604995839996,282.86499783399995,282.86499783399995,283.30898075000005,right,1,0.43070404100217274,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-123
